Class,edge_purchases,ep,ep2,id,n_purchases,solo_purchases
1,249,0.28653295128939826,0.7302752293577982,66930605,349,100
1,72,0.24210526315789474,0.55,65249226,95,23
2,40,0.6428571428571429,0.978494623655914,58871113,112,72
0,270,0.12337662337662338,0.2727272727272727,64931006,308,38
2,84,0.5029585798816568,0.9223300970873787,63766185,169,85
2,77,0.6030927835051546,0.92,77319536,194,117
1,337,0.3122448979591837,0.7754442649434572,70642474,490,153
0,326,0.03550295857988166,0.023722627737226276,63757540,338,12
1,1218,0.29350348027842227,0.6925490196078431,69878564,1724,506
1,203,0.36163522012578614,0.8227848101265823,74372893,318,115
1,10,0.4117647058823529,0.9032258064516129,67430783,17,7
0,9,0.18181818181818182,0.4444444444444444,65279466,11,2
1,295,0.2416452442159383,0.565028901734104,80125375,389,94
1,41,0.4875,0.9396551724137931,67281515,80,39
1,141,0.30198019801980197,0.676595744680851,73650822,202,61
1,115,0.4072164948453608,0.8712871287128713,62142766,194,79
1,43,0.36764705882352944,0.8064516129032258,65278591,68,25
1,254,0.19873817034700317,0.588339222614841,65099951,317,63
1,258,0.3435114503816794,0.7083333333333334,65018961,393,135
2,26,0.5357142857142857,0.9090909090909091,69979861,56,30
1,342,0.41337907375643224,0.8961038961038961,67993863,583,241
0,318,0.22627737226277372,0.4567901234567901,68192026,411,93
1,62,0.42592592592592593,0.8425925925925926,67043032,108,46
2,22,0.828125,0.9767441860465116,70514136,128,106
2,157,0.5015873015873016,0.967391304347826,80119106,315,158
1,641,0.3129689174705252,0.7238734419942474,80109400,933,292
1,190,0.3770491803278688,0.752851711026616,70639485,305,115
0,20,0.2,0.32653061224489793,68021023,25,5
1,78,0.3333333333333333,0.7611940298507462,66856293,117,39
0,60,0.01639344262295082,0.01875,521752,61,1
0,25,0.038461538461538464,0.13580246913580246,60899832,26,1
0,146,0.05194805194805195,0.03048780487804878,67553913,154,8
0,93,0.211864406779661,0.36428571428571427,68763940,118,25
1,78,0.47651006711409394,0.7796610169491526,80174902,149,71
0,34,0.19047619047619047,0.1375,81978954,42,8
0,539,0.19791666666666666,0.33429394812680113,69056596,672,133
1,207,0.3122923588039867,0.7986111111111112,67942560,301,94
2,1,0.5,0.6666666666666666,67654790,2,1
1,117,0.2909090909090909,0.6223776223776224,69183345,165,48
2,151,0.5325077399380805,0.9178082191780822,80124975,323,172
2,97,0.6040816326530613,0.96875,80062164,245,148
1,181,0.41423948220064727,0.8947368421052632,80096282,309,128
1,53,0.36904761904761907,0.8080808080808081,66742585,84,31
2,287,0.594059405940594,0.9919354838709677,70206185,707,420
1,23,0.28125,0.55,73871350,32,9
0,649,0.1241565452091768,0.125,67555061,741,92
2,15,0.5,0.9,70854091,30,15
1,452,0.30030959752321984,0.7002012072434608,69177052,646,194
1,172,0.3333333333333333,0.7488038277511961,66619161,258,86
2,289,0.5277777777777778,0.9627906976744186,69622742,612,323
0,268,0.09764309764309764,0.04497354497354497,67553332,297,29
0,347,0.062162162162162166,0.05919661733615222,67747183,370,23
1,379,0.48644986449864497,0.955108359133127,70670334,738,359
0,987,0.0878003696857671,0.08656145384983262,69416774,1082,95
0,516,0.135678391959799,0.235595390524968,63609532,597,81
1,8,0.2727272727272727,0.6,61102594,11,3
2,381,0.5574912891986062,0.9730250481695568,66345146,861,480
0,82,0.21153846153846154,0.47560975609756095,70812931,104,22
1,73,0.4065040650406504,0.8545454545454545,67017342,123,50
1,135,0.22413793103448276,0.5765027322404371,68517134,174,39
1,367,0.3387387387387387,0.6815068493150684,70673421,555,188
1,553,0.24453551912568305,0.5364025695931478,62140652,732,179
1,687,0.23751387347391786,0.5563636363636364,80121028,901,214
2,73,0.6137566137566137,0.9761904761904762,82102326,189,116
1,276,0.22033898305084745,0.5,77563934,354,78
1,482,0.3975,0.8495092693565977,70258762,800,318
2,3,0.5714285714285714,0.875,66969644,7,4
1,182,0.3284132841328413,0.6642066420664207,68401375,271,89
1,311,0.2899543378995434,0.6762075134168157,70643041,438,127
1,454,0.27009646302250806,0.6305220883534136,69608224,622,168
0,637,0.16732026143790849,0.29264214046822745,68538092,765,128
0,226,0.08870967741935484,0.1097770154373928,69625241,248,22
0,722,0.13636363636363635,0.18488023952095808,80114111,836,114
1,715,0.2799597180261833,0.660594439117929,69216952,993,278
0,307,0.15426997245179064,0.44031311154598823,60249280,363,56
0,659,0.09849521203830369,0.17829457364341086,60351235,731,72
1,597,0.3082271147161066,0.7089305402425579,67652214,863,266
1,53,0.2318840579710145,0.5136612021857924,67676973,69,16
0,202,0.10619469026548672,0.11599297012302284,67703440,226,24
0,79,0.1595744680851064,0.3244444444444444,70061824,94,15
2,50,0.5238095238095238,0.9689922480620154,70854455,105,55
1,30,0.2857142857142857,0.625,70854392,42,12
2,0,1.0,1.0,66237584,3,3
0,17,0.0,0.0,70239092,17,0
1,48,0.4666666666666667,0.930379746835443,72802492,90,42
2,6,0.9032258064516129,0.9545454545454546,70253526,62,56
2,64,0.7408906882591093,0.9878048780487805,73029110,247,183
1,462,0.38317757009345793,0.8462455303933254,67994325,749,287
0,656,0.199023199023199,0.432793136320305,80125481,819,163
0,615,0.22641509433962265,0.2809364548494983,70112434,795,180
0,403,0.12581344902386118,0.25510204081632654,80118313,461,58
0,745,0.16945373467112598,0.33129770992366414,73637550,897,152
1,863,0.33615384615384614,0.6152482269503546,67162242,1300,437
0,159,0.15873015873015872,0.3640661938534279,60800565,189,30
2,15,0.6341463414634146,0.8421052631578947,80002916,41,26
0,17,0.19047619047619047,0.36363636363636365,65708391,21,4
0,425,0.05133928571428571,0.11691259931895573,70001421,448,23
1,261,0.423841059602649,0.8709055876685935,72322040,453,192
1,283,0.4259634888438134,0.908029197080292,68741414,493,210
1,269,0.4164859002169197,0.8738938053097345,73850805,461,192
1,612,0.38738738738738737,0.8532818532818532,70240674,999,387
0,330,0.15384615384615385,0.2534992223950233,948822,390,60
1,50,0.29577464788732394,0.76,70206913,71,21
0,5,0.2857142857142857,0.25,65280082,7,2
2,20,0.5454545454545454,0.9803921568627451,65288944,44,24
1,7,0.46153846153846156,0.9473684210526315,66378984,13,6
2,49,0.5916666666666667,0.9861111111111112,80053442,120,71
1,4,0.42857142857142855,0.6666666666666666,65290225,7,3
0,921,0.20534943917169973,0.4358974358974359,68544532,1159,238
1,125,0.3279569892473118,0.8171641791044776,80139727,186,61
0,16,0.2,0.40816326530612246,65286452,20,4
1,71,0.297029702970297,0.6115107913669064,72426445,101,30
2,25,0.5098039215686274,0.8235294117647058,72426431,51,26
1,239,0.3575268817204301,0.7231833910034602,80127529,372,133
1,212,0.3496932515337423,0.835214446952596,68112534,326,114
0,150,0.18032786885245902,0.24347826086956523,69394164,183,33
1,158,0.3705179282868526,0.8286516853932584,76983200,251,93
2,131,0.5130111524163569,0.9444444444444444,62512303,269,138
1,60,0.3258426966292135,0.8300653594771242,70420476,89,29
1,87,0.31496062992125984,0.812807881773399,69386555,127,40
1,62,0.37373737373737376,0.8041958041958042,71388002,99,37
1,16,0.4666666666666667,0.9142857142857143,71388016,30,14
1,41,0.22641509433962265,0.5230769230769231,70057582,53,12
0,117,0.19863013698630136,0.38671875,62767740,146,29
1,956,0.3379501385041551,0.8391739674593242,80112403,1444,488
1,16,0.23809523809523808,0.5625,70802984,21,5
1,28,0.2631578947368421,0.5,71387981,38,10
1,101,0.34415584415584416,0.73,75550923,154,53
1,757,0.2693050193050193,0.6009139375476009,68531995,1036,279
1,181,0.30916030534351147,0.6542669584245077,70476700,262,81
1,44,0.3230769230769231,0.7520661157024794,70005936,65,21
0,1059,0.17715617715617715,0.3235908141962422,68535453,1287,228
1,188,0.3815789473684211,0.8446389496717724,67994906,304,116
0,63,0.20253164556962025,0.3247422680412371,73709216,79,16
2,13,0.5185185185185185,0.9259259259259259,71458863,27,14
1,123,0.3422459893048128,0.8047493403693932,62687464,187,64
2,109,0.5691699604743083,0.9738805970149254,73599442,253,144
1,113,0.2981366459627329,0.7071651090342679,80180123,161,48
0,128,0.1292517006802721,0.17346938775510204,54298412,147,19
0,14,0.2222222222222222,0.34375,62375733,18,4
0,3,0.0,0.0,67784906,3,0
1,88,0.3178294573643411,0.6397849462365591,69204541,129,41
1,218,0.2990353697749196,0.6385767790262172,69177150,311,93
1,280,0.25133689839572193,0.5626780626780626,73226461,374,94
0,500,0.18699186991869918,0.3975373790677221,82008914,615,115
1,97,0.389937106918239,0.751269035532995,79792041,159,62
2,96,0.5949367088607594,0.991869918699187,82041279,237,141
1,333,0.26490066225165565,0.5809716599190283,82047581,453,120
1,85,0.4720496894409938,0.9337016574585635,67556020,161,76
2,88,0.5621890547263682,0.9806763285024155,67556055,201,113
0,62,0.0,0.0,80124307,62,0
2,7,0.5882352941176471,0.9090909090909091,69063680,17,10
1,509,0.3491048593350384,0.7523105360443623,62510322,782,273
2,121,0.6253869969040248,0.9103448275862069,80155215,323,202
0,3,0.0,0.0,69463471,3,0
1,234,0.29518072289156627,0.7345276872964169,80119406,332,98
0,695,0.13341645885286782,0.22826086956521738,80098536,802,107
1,16,0.15789473684210525,0.5081967213114754,69886705,19,3
0,1055,0.10212765957446808,0.12960526315789472,70617694,1175,120
0,349,0.19770114942528735,0.38175675675675674,81979802,435,86
1,406,0.3441033925686591,0.7789904502046384,80180003,619,213
0,130,0.1095890410958904,0.2204968944099379,64147720,146,16
1,423,0.3054187192118227,0.7379162191192267,68666976,609,186
1,519,0.2606837606837607,0.5774134790528234,71358952,702,183
0,1075,0.19835943325876212,0.4018817204301075,80056872,1341,266
2,20,0.7727272727272727,0.9565217391304348,69168225,88,68
1,217,0.31545741324921134,0.6853932584269663,72390913,317,100
2,3,0.625,0.8333333333333334,75588744,8,5
1,136,0.42616033755274263,0.9395604395604396,67982306,237,101
1,116,0.23684210526315788,0.5589622641509434,70564452,152,36
0,63,0.125,0.4216417910447761,80165683,72,9
0,46,0.061224489795918366,0.291866028708134,74607036,49,3
1,471,0.30837004405286345,0.6953125,66965941,681,210
1,117,0.4,0.8659003831417624,78734446,195,78
0,285,0.06862745098039216,0.20045558086560364,72275203,306,21
1,452,0.1766848816029144,0.5307621671258035,69712426,549,97
1,96,0.3142857142857143,0.7432432432432432,64002841,140,44
0,123,0.14583333333333334,0.21993127147766323,72208591,144,21
1,69,0.3611111111111111,0.7942857142857143,69309331,108,39
0,114,0.10236220472440945,0.2913165266106443,78763496,127,13
1,629,0.18523316062176165,0.5534188034188035,67814285,772,143
0,312,0.04,0.13557594291539246,62838776,325,13
2,38,0.7564102564102564,0.9642857142857143,69401185,156,118
2,29,0.5,0.8421052631578947,69401206,58,29
2,87,0.8031674208144797,0.9731543624161074,80118204,442,355
1,40,0.4594594594594595,0.8103448275862069,80019765,74,34
2,72,0.8059299191374663,0.9846153846153847,80118208,371,299
0,263,0.24641833810888253,0.4042904290429043,65553922,349,86
1,20,0.48717948717948717,0.967741935483871,70857591,39,19
0,1,0.0,0.0,80145890,1,0
1,127,0.4525862068965517,0.8818181818181818,75278896,232,105
1,423,0.43221476510067114,0.937046004842615,68531043,745,322
1,114,0.4794520547945205,0.9358974358974359,72622515,219,105
1,329,0.19951338199513383,0.50625,64915256,411,82
0,235,0.1840277777777778,0.48261758691206547,80135155,288,53
2,24,0.5471698113207547,0.9418604651162791,80178137,53,29
0,157,0.012578616352201259,0.019867549668874173,63336910,159,2
0,325,0.015151515151515152,0.028892455858747994,63337001,330,5
0,111,0.034782608695652174,0.09349593495934959,63337015,115,4
0,149,0.006666666666666667,0.00946372239747634,63337064,150,1
0,389,0.10161662817551963,0.1976911976911977,70641865,433,44
1,97,0.25384615384615383,0.6622807017543859,69704460,130,33
0,170,0.10526315789473684,0.3107344632768362,78763265,190,20
2,214,0.5201793721973094,0.9282700421940928,67823091,446,232
0,307,0.08902077151335312,0.14736842105263157,70283710,337,30
0,230,0.17266187050359713,0.2687385740402194,70207032,278,48
1,181,0.24583333333333332,0.5704989154013015,68745586,240,59
0,533,0.19242424242424241,0.3859964093357271,70047810,660,127
1,912,0.37103448275862067,0.8178082191780822,67994192,1450,538
1,253,0.37530864197530867,0.8611111111111112,66931151,405,152
0,483,0.1038961038961039,0.22766217870257038,73366153,539,56
0,186,0.1267605633802817,0.4519650655021834,63775453,213,27
0,403,0.13333333333333333,0.21451787648970747,82011843,465,62
0,799,0.12004405286343613,0.1962121212121212,74026190,908,109
1,308,0.23192019950124687,0.6125827814569537,68534340,401,93
0,51,0.22727272727272727,0.4306569343065693,66554593,66,15
1,93,0.3673469387755102,0.9230769230769231,70710143,147,54
1,774,0.24708171206225682,0.543365881677197,68236175,1028,254
0,121,0.14788732394366197,0.41914191419141916,69143410,142,21
0,16,0.1111111111111111,0.2857142857142857,69478332,18,2
0,6,0.0,0.0,69479354,6,0
0,102,0.1968503937007874,0.38620689655172413,54464942,127,25
1,125,0.35233160621761656,0.8135048231511254,72522212,193,68
1,23,0.28125,0.6029411764705882,69143340,32,9
1,19,0.36666666666666664,0.7735849056603774,69158096,30,11
0,14,0.17647058823529413,0.43902439024390244,69158194,17,3
0,22,0.08333333333333333,0.3333333333333333,69158334,24,2
0,50,0.15254237288135594,0.3925925925925926,69158432,59,9
0,338,0.19331742243436753,0.34901960784313724,67703496,419,81
2,1,0.5,0.9,65634961,2,1
1,206,0.37003058103975534,0.8236994219653179,69691370,327,121
0,233,0.18815331010452963,0.3755656108597285,70185346,287,54
0,7,0.125,0.38095238095238093,73102281,8,1
1,31,0.2619047619047619,0.7857142857142857,73400600,42,11
0,3,0.0,0.0,70705334,3,0
2,21,0.7469879518072289,0.9464285714285714,66763564,83,62
0,38,0.20833333333333334,0.3333333333333333,66614163,48,10
0,387,0.22444889779559118,0.47909604519774013,70841582,499,112
1,215,0.3384615384615385,0.7959927140255009,80119024,325,110
1,240,0.35135135135135137,0.7293064876957495,69489406,370,130
0,270,0.14826498422712933,0.18503937007874016,66931984,317,47
0,522,0.20426829268292682,0.4554865424430642,68541592,656,134
2,159,0.5015673981191222,0.9408602150537635,80128548,319,160
1,22,0.3333333333333333,0.6615384615384615,69055455,33,11
1,311,0.47018739352640543,0.9463276836158192,69621825,587,276
0,63,0.20253164556962025,0.45789473684210524,69159041,79,16
1,62,0.38613861386138615,0.8277777777777777,67211172,101,39
1,564,0.34265734265734266,0.7097222222222223,70687764,858,294
2,60,0.6428571428571429,0.9669421487603306,74574514,168,108
1,463,0.281055900621118,0.5792592592592593,74955454,644,181
2,26,0.5,0.9367088607594937,74646572,52,26
1,527,0.2566995768688293,0.6733615221987315,68541634,709,182
0,78,0.12359550561797752,0.25,61234852,89,11
1,450,0.2730210016155089,0.6500508646998983,80121218,619,169
0,176,0.06382978723404255,0.09454545454545454,63757526,188,12
0,31,0.225,0.4491525423728814,67995515,40,9
0,37,0.0975609756097561,0.18032786885245902,66224536,41,4
1,182,0.38926174496644295,0.81875,70657685,298,116
1,192,0.30685920577617326,0.6926713947990544,80161483,277,85
2,489,0.5637823371989296,0.9673024523160763,54884550,1121,632
2,349,0.5049645390070922,0.9334637964774951,82056730,705,356
2,204,0.5944333996023857,0.9740566037735849,80181568,503,299
0,637,0.13568521031207598,0.16868512110726644,68544021,737,100
0,247,0.05725190839694656,0.052521008403361345,70617421,262,15
0,283,0.059800664451827246,0.22485207100591717,80124776,301,18
2,1,0.6666666666666666,0.6,67799291,3,2
1,87,0.4662576687116564,0.8655913978494624,80125421,163,76
0,33,0.25,0.2727272727272727,68383665,44,11
0,1070,0.1640625,0.3294172932330827,80140154,1280,210
2,16,0.5,0.8461538461538461,80137885,32,16
0,92,0.17117117117117117,0.4276315789473684,67903360,111,19
1,278,0.2853470437017995,0.7397260273972602,64000706,389,111
1,119,0.41379310344827586,0.8814814814814815,82116609,203,84
1,64,0.3402061855670103,0.7741935483870968,62497050,97,33
1,52,0.3333333333333333,0.6666666666666666,62497631,78,26
1,254,0.3385416666666667,0.7534883720930232,62497820,384,130
0,1,0.0,0.0,69973386,1,0
1,97,0.3576158940397351,0.8862876254180602,65675484,151,54
0,18,0.21739130434782608,0.29411764705882354,73783206,23,5
0,1263,0.1396457765667575,0.1757469244288225,68885236,1468,205
1,238,0.28955223880597014,0.6997971602434077,70642516,335,97
1,282,0.22099447513812154,0.6423017107309487,69084463,362,80
0,24,0.2727272727272727,0.3333333333333333,80135006,33,9
1,362,0.3442028985507246,0.6826625386996904,69150865,552,190
1,188,0.38961038961038963,0.891156462585034,81971146,308,120
1,14,0.36363636363636365,0.5476190476190477,80176832,22,8
0,18,0.25,0.47619047619047616,70078365,24,6
0,111,0.09016393442622951,0.09473684210526316,73376170,122,11
2,241,0.6119162640901772,0.632,57193745,621,380
0,192,0.1615720524017467,0.31088082901554404,80141504,229,37
1,181,0.29296875,0.6428571428571429,80118632,256,75
2,31,0.7280701754385965,0.9387755102040817,80137030,114,83
2,196,0.5991820040899796,0.6642335766423357,82049152,489,293
2,1,0.75,0.6666666666666666,80130724,4,3
1,1101,0.2650200267022697,0.5338181818181819,67552646,1498,397
1,443,0.26533996683250416,0.6389728096676737,68680640,603,160
1,428,0.2633390705679862,0.6115606936416185,80125377,581,153
0,320,0.2540792540792541,0.42749244712990936,74477802,429,109
2,235,0.5515267175572519,0.9805352798053528,65820706,524,289
0,308,0.11239193083573487,0.17857142857142858,68526381,347,39
1,110,0.3413173652694611,0.7157894736842105,70646933,167,57
1,236,0.2625,0.5454545454545454,80121102,320,84
2,10,0.5652173913043478,0.875,12911073,23,13
1,50,0.24242424242424243,0.5246913580246914,63282926,66,16
0,65,0.2441860465116279,0.4166666666666667,76116320,86,21
0,576,0.23809523809523808,0.4198019801980198,63767536,756,180
1,157,0.39846743295019155,0.5879120879120879,80089926,261,104
0,70,0.06666666666666667,0.2,68357093,75,5
1,44,0.12,0.5035460992907801,68357163,50,6
2,3,0.5714285714285714,0.9,82145102,7,4
2,19,0.6779661016949152,0.9836065573770492,82059898,59,40
1,951,0.4041353383458647,0.8978963571062083,70350840,1596,645
1,85,0.3560606060606061,0.7458563535911602,69739201,132,47
1,135,0.3632075471698113,0.8190184049079755,69183765,212,77
0,665,0.19685990338164253,0.3629103815439219,68540430,828,163
0,52,0.21212121212121213,0.2807017543859649,69607741,66,14
0,499,0.18993506493506493,0.31805929919137466,67246501,616,117
1,13,0.35,0.7692307692307693,65913624,20,7
1,582,0.2832512315270936,0.6616702355460385,67555705,812,230
0,78,0.22,0.3248407643312102,82126761,100,22
1,95,0.17391304347826086,0.5,80124523,115,20
0,399,0.24858757062146894,0.4256505576208178,66993535,531,132
1,133,0.4743083003952569,0.941025641025641,70925631,253,120
2,15,0.6938775510204082,0.96,80137974,49,34
0,740,0.16004540295119182,0.22110162916989914,69073501,881,141
1,408,0.3177257525083612,0.7315270935960592,80121217,598,190
2,32,0.7557251908396947,0.9333333333333333,65888753,131,99
0,201,0.20553359683794467,0.3625,74445623,253,52
1,24,0.3333333333333333,0.6027397260273972,82002273,36,12
1,449,0.2861685214626391,0.7515527950310559,80128837,629,180
2,20,0.8765432098765432,0.9743589743589743,82062035,162,142
0,49,0.07547169811320754,0.23684210526315788,80124176,53,4
1,249,0.30833333333333335,0.6324324324324324,82021925,360,111
2,125,0.503968253968254,0.9331395348837209,69162632,252,127
1,41,0.2807017543859649,0.5251798561151079,82010239,57,16
1,253,0.44880174291938996,0.8157894736842105,68666381,459,206
2,4,0.8260869565217391,0.8571428571428571,70631932,23,19
2,24,0.7108433734939759,0.8378378378378378,65960622,83,59
2,164,0.7266666666666667,0.9058823529411765,69948774,600,436
1,331,0.2156398104265403,0.5045317220543807,69601966,422,91
1,476,0.2608695652173913,0.6760374832663989,68540073,644,168
0,450,0.23339011925042588,0.467843631778058,66471342,587,137
1,94,0.2932330827067669,0.5742574257425742,82126790,133,39
1,479,0.3137535816618911,0.7459770114942529,66765265,698,219
1,8,0.1111111111111111,0.5370370370370371,67868794,9,1
0,319,0.042042042042042045,0.14723320158102768,67872826,333,14
0,767,0.0691747572815534,0.2922297297297297,68130552,824,57
2,32,0.6049382716049383,0.9508196721311475,66860031,81,49
0,133,0.13636363636363635,0.2507462686567164,72863406,154,21
2,14,0.5882352941176471,0.9615384615384616,63159390,34,20
2,74,0.5956284153005464,0.9625,80126927,183,109
0,488,0.07400379506641366,0.08163265306122448,82011823,527,39
1,21,0.46153846153846156,0.782608695652174,73503332,39,18
0,760,0.09415971394517282,0.10072689511941849,79788156,839,79
0,59,0.16901408450704225,0.45454545454545453,68150992,71,12
0,408,0.14644351464435146,0.2788339670468948,70615412,478,70
0,329,0.1273209549071618,0.19812583668005354,70615433,377,48
0,199,0.2196078431372549,0.4972677595628415,80091165,255,56
1,384,0.38461538461538464,0.8484848484848485,54564104,624,240
1,96,0.49206349206349204,0.9813432835820896,70514262,189,93
0,324,0.14058355437665782,0.2190332326283988,67285715,377,53
0,620,0.16778523489932887,0.3100828729281768,74792361,745,125
1,350,0.3805309734513274,0.8224,67911410,565,215
1,982,0.26825633383010433,0.6772952171522815,68155584,1342,360
0,51,0.16393442622950818,0.410958904109589,54417496,61,10
1,519,0.2510822510822511,0.5826702033598585,80124522,693,174
1,124,0.3541666666666667,0.7931034482758621,80136827,192,68
1,230,0.36639118457300274,0.8859315589353612,69177591,363,133
1,220,0.4513715710723192,0.9034749034749034,67306953,401,181
0,573,0.11024844720496894,0.10652920962199312,54609611,644,71
0,18,0.14285714285714285,0.0,82163479,21,3
2,440,0.5353748680042238,0.9715157680569685,69055112,947,507
1,82,0.26126126126126126,0.5825688073394495,72135364,111,29
0,163,0.22380952380952382,0.45112781954887216,67942791,210,47
1,95,0.3581081081081081,0.8270676691729323,68241481,148,53
0,126,0.1310344827586207,0.23397435897435898,70566790,145,19
0,131,0.14935064935064934,0.38095238095238093,80116792,154,23
1,243,0.2873900293255132,0.5772495755517827,69150872,341,98
2,26,0.5737704918032787,0.9540229885057471,72393174,61,35
0,531,0.25630252100840334,0.42948717948717946,80125002,714,183
1,174,0.29838709677419356,0.6224066390041494,69548283,248,74
1,119,0.2958579881656805,0.6653543307086615,68644996,169,50
0,724,0.16009280742459397,0.2696871628910464,68657771,862,138
0,995,0.19237012987012986,0.3425832492431887,70042385,1232,237
1,636,0.2672811059907834,0.6558441558441559,73735445,868,232
1,355,0.25263157894736843,0.5148986889153755,69179614,475,120
1,74,0.3508771929824561,0.7318435754189944,70599025,114,40
0,718,0.2345415778251599,0.49411764705882355,70686560,938,220
1,96,0.36423841059602646,0.88671875,68587421,151,55
2,74,0.5771428571428572,0.9626865671641791,82039828,175,101
0,485,0.14762741652021089,0.2204515272244356,80083346,569,84
2,98,0.6537102473498233,0.890625,66762290,283,185
1,248,0.27058823529411763,0.6126126126126126,68239682,340,92
1,207,0.2837370242214533,0.6942003514938488,68763835,289,82
1,11,0.42105263157894735,0.9565217391304348,65279291,19,8
1,204,0.37423312883435583,0.8720682302771855,82126704,326,122
2,365,0.5454545454545454,0.9848254931714719,69056645,803,438
2,6,0.75,0.9285714285714286,70343532,24,18
1,63,0.496,0.9375,70768362,125,62
1,199,0.27898550724637683,0.5652173913043478,63681576,276,77
1,923,0.2598235765838011,0.5594405594405595,67706044,1247,324
1,247,0.29829545454545453,0.7264957264957265,69165404,352,105
1,89,0.32575757575757575,0.7488372093023256,69177381,132,43
1,199,0.40773809523809523,0.9003436426116839,69152510,336,137
1,137,0.30808080808080807,0.7017045454545454,69176870,198,61
1,52,0.37349397590361444,0.875,73111703,83,31
1,375,0.27184466019417475,0.55765595463138,81967320,515,140
1,222,0.4126984126984127,0.8466819221967964,72999465,378,156
1,83,0.336,0.7176470588235294,74850062,125,42
2,43,0.5473684210526316,0.9885057471264368,80028501,95,52
0,659,0.07573632538569425,0.07772020725388601,70072023,713,54
1,665,0.3581081081081081,0.7825086306098964,72655632,1036,371
1,77,0.35833333333333334,0.8434343434343434,68512752,120,43
2,1,0.75,0.5,67181751,4,3
1,486,0.23943661971830985,0.5272547076313181,69540086,639,153
0,160,0.047619047619047616,0.12030075187969924,73331363,168,8
0,440,0.14563106796116504,0.461,65592772,515,75
0,298,0.17679558011049723,0.2236842105263158,80103163,362,64
2,416,0.5196304849884527,0.9560315670800451,68285553,866,450
0,829,0.188050930460333,0.35572616762635956,68537315,1021,192
1,559,0.261558784676354,0.6311926605504588,68537336,757,198
0,174,0.1076923076923077,0.15313653136531366,82000026,195,21
1,234,0.23529411764705882,0.6159638554216867,82006127,306,72
0,410,0.1750503018108652,0.3134160090191657,82036902,497,87
1,43,0.44871794871794873,0.8955223880597015,72417233,78,35
1,236,0.2625,0.6007984031936128,68531302,320,84
1,30,0.45454545454545453,0.8867924528301887,68521194,55,25
2,163,0.5582655826558266,0.9733333333333334,70074165,369,206
0,320,0.21951219512195122,0.3793103448275862,70644966,410,90
2,209,0.6475548060708263,0.9403409090909091,80137969,593,384
1,162,0.2534562211981567,0.5525606469002695,67154465,217,55
0,79,0.23300970873786409,0.3875598086124402,82126783,103,24
1,121,0.4829059829059829,0.9501557632398754,67519382,234,113
0,224,0.19133574007220217,0.4406779661016949,80098893,277,53
1,841,0.304383788254756,0.7289650037230082,69482021,1209,368
1,156,0.28440366972477066,0.6755852842809364,70643293,218,62
1,177,0.43086816720257237,0.9416342412451362,67060630,311,134
1,58,0.3829787234042553,0.7142857142857143,63773080,94,36
0,129,0.10416666666666667,0.14864864864864866,80119316,144,15
0,147,0.16477272727272727,0.29581151832460734,82036698,176,29
0,683,0.08933333333333333,0.09431245500359971,82011812,750,67
1,180,0.256198347107438,0.5873015873015873,66264940,242,62
0,359,0.17848970251716248,0.3337423312883436,70207921,437,78
1,100,0.3006993006993007,0.6167400881057269,69636966,143,43
1,206,0.23703703703703705,0.5667189952904239,70920773,270,64
1,114,0.4031413612565445,0.8411214953271028,70673505,191,77
1,68,0.3333333333333333,0.7432432432432432,68532793,102,34
1,51,0.39285714285714285,0.8857142857142857,69621685,84,33
1,187,0.28076923076923077,0.6657824933687002,66422972,260,73
1,159,0.37401574803149606,0.8443877551020408,63492961,254,95
0,199,0.11555555555555555,0.25217391304347825,70500122,225,26
0,167,0.07734806629834254,0.049586776859504134,80180234,181,14
0,112,0.13846153846153847,0.250936329588015,82116607,130,18
0,68,0.15,0.34558823529411764,80156738,80,12
2,94,0.5154639175257731,0.9178743961352657,82041902,194,100
0,332,0.11936339522546419,0.3654891304347826,67836986,377,45
0,392,0.14782608695652175,0.26735751295336785,80098823,460,68
0,675,0.21144859813084113,0.31534569983136596,69184304,856,181
0,268,0.04964539007092199,0.19402985074626866,80128641,282,14
0,34,0.22727272727272727,0.417910447761194,74362092,44,10
0,292,0.10153846153846154,0.16300940438871472,66849286,325,33
0,322,0.13440860215053763,0.2379421221864952,66849531,372,50
2,327,0.5807692307692308,0.9852700490998363,70818951,780,453
2,187,0.5065963060686016,0.9447731755424064,80137406,379,192
0,80,0.12087912087912088,0.2810810810810811,70568162,91,11
0,14,0.06666666666666667,0.15625,70701162,15,1
0,17,0.05555555555555555,0.10666666666666667,72910061,18,1
0,64,0.08571428571428572,0.21678321678321677,70568036,70,6
1,142,0.2828282828282828,0.5736842105263158,69489336,198,56
0,352,0.11335012594458438,0.1513353115727003,67285722,397,45
1,251,0.2949438202247191,0.6347305389221557,70256935,356,105
0,685,0.05124653739612189,0.09775784753363229,70001316,722,37
1,87,0.12121212121212122,0.5090252707581228,70001764,99,12
1,178,0.23605150214592274,0.5071574642126789,81967358,233,55
0,162,0.21359223300970873,0.28903654485049834,80177556,206,44
0,37,0.075,0.11510791366906475,69415983,40,3
0,453,0.08299595141700405,0.08445532435740515,70615531,494,41
0,335,0.2748917748917749,0.43680709534368073,69285902,462,127
0,241,0.12681159420289856,0.21142857142857144,80071131,276,35
0,113,0.2565789473684211,0.4913294797687861,70812770,152,39
