TradeID,RiskType,Qualifier,Label2,AmountUSD,Bucket,PortfolioID
ghncbejkus,Risk_Equity,Issuer_328,SPOT,38463.292519152776,2,Bigger_Portfolio
apikxskbmc,Risk_Equity,Issuer_329,SPOT,-26967.589988098072,2,Bigger_Portfolio
whaxzauugk,Risk_Equity,Issuer_330,SPOT,36854.608956998505,2,Bigger_Portfolio
lnxwoiodfw,Risk_Equity,Issuer_331,SPOT,-10142.079987914185,2,Bigger_Portfolio
rgybfoffjr,Risk_Equity,Issuer_332,SPOT,-1791.372697798186,2,Bigger_Portfolio
rgybfoffjr,Risk_Equity,Issuer_332,REPO,62526.29449845816,2,Bigger_Portfolio
cmtokmffzy,Risk_Equity,Issuer_333,SPOT,-89859.64119346476,2,Bigger_Portfolio
udpyubtovg,Risk_Equity,Issuer_334,SPOT,-52932.289058827206,2,Bigger_Portfolio
tgndhzzseq,Risk_Equity,Issuer_335,SPOT,-43413.33766389588,2,Bigger_Portfolio
xbkulxchsl,Risk_Equity,Issuer_336,SPOT,40102.828920565575,2,Bigger_Portfolio
giyuntgglu,Risk_Equity,Issuer_337,SPOT,26057.02115375233,2,Bigger_Portfolio
jmhrbvpfxw,Risk_Equity,Issuer_338,SPOT,17139.86594728772,2,Bigger_Portfolio
jmhrbvpfxw,Risk_Equity,Issuer_338,REPO,85455.53678286343,2,Bigger_Portfolio
pauwijnkuo,Risk_Equity,Issuer_339,SPOT,-29052.28305783942,2,Bigger_Portfolio
kkmhvibwcf,Risk_Equity,Issuer_340,SPOT,8206.06139533504,2,Bigger_Portfolio
kkmhvibwcf,Risk_Equity,Issuer_340,REPO,13267.407067404041,2,Bigger_Portfolio
pqzkibfwok,Risk_Equity,Issuer_341,SPOT,-20894.744693767483,2,Bigger_Portfolio
qusjxztkzl,Risk_Equity,Issuer_342,SPOT,94410.80883985158,2,Bigger_Portfolio
qusjxztkzl,Risk_Equity,Issuer_342,REPO,-30252.50641631476,2,Bigger_Portfolio
plqvmyylml,Risk_Equity,Issuer_343,SPOT,15641.179284764408,2,Bigger_Portfolio
stuegupftq,Risk_Equity,Issuer_344,SPOT,62050.5181791143,2,Bigger_Portfolio
stuegupftq,Risk_Equity,Issuer_344,REPO,-60486.34280945912,2,Bigger_Portfolio
tprdphufwr,Risk_Equity,Issuer_345,SPOT,1400.0468968711648,2,Bigger_Portfolio
ssarsmwijg,Risk_Equity,Issuer_346,SPOT,-85990.97228591001,2,Bigger_Portfolio
uaicwkmlqd,Risk_Equity,Issuer_347,SPOT,-17779.431142309968,2,Bigger_Portfolio
uaicwkmlqd,Risk_Equity,Issuer_347,REPO,9156.144589687858,2,Bigger_Portfolio
sjbuyajnjr,Risk_Equity,Issuer_348,SPOT,-4275.883961406187,2,Bigger_Portfolio
xeozemeyvk,Risk_Equity,Issuer_349,SPOT,21280.872804503746,2,Bigger_Portfolio
wfnxgziajp,Risk_Equity,Issuer_350,SPOT,62288.96532258242,2,Bigger_Portfolio
wfnxgziajp,Risk_Equity,Issuer_350,REPO,-58616.48748887664,2,Bigger_Portfolio
hcoalywggm,Risk_Equity,Issuer_351,SPOT,-39678.97863974279,2,Bigger_Portfolio
qivxhqrpdx,Risk_Equity,Issuer_352,SPOT,-4959.063036886262,2,Bigger_Portfolio
pyishqxdnw,Risk_Equity,Issuer_353,SPOT,49200.07946815832,2,Bigger_Portfolio
aujrmeiaup,Risk_Equity,Issuer_354,SPOT,-20174.601818307463,2,Bigger_Portfolio
aujrmeiaup,Risk_Equity,Issuer_354,REPO,72840.00791810363,2,Bigger_Portfolio
svstgdabvj,Risk_Equity,Issuer_355,SPOT,97450.97115478296,2,Bigger_Portfolio
svstgdabvj,Risk_Equity,Issuer_355,REPO,84463.28786544214,2,Bigger_Portfolio
ejgggqnoys,Risk_Equity,Issuer_356,SPOT,95541.06939267722,2,Bigger_Portfolio
uryxolxqey,Risk_Equity,Issuer_357,SPOT,13099.087601364065,2,Bigger_Portfolio
uryxolxqey,Risk_Equity,Issuer_357,REPO,-23537.989736691743,2,Bigger_Portfolio
dxdyiozxpl,Risk_Equity,Issuer_358,SPOT,68082.46669108956,2,Bigger_Portfolio
trcfiheyqw,Risk_Equity,Issuer_359,SPOT,-91734.5392884841,2,Bigger_Portfolio
trcfiheyqw,Risk_Equity,Issuer_359,REPO,10008.926620143742,2,Bigger_Portfolio
riybxszqzq,Risk_Equity,Issuer_360,SPOT,24760.04523931589,2,Bigger_Portfolio
pdcvnewobv,Risk_Equity,Issuer_361,SPOT,24854.099171473546,2,Bigger_Portfolio
yvcuxjqsuo,Risk_Equity,Issuer_362,SPOT,-77706.42864880091,2,Bigger_Portfolio
nqhzrqzukv,Risk_Equity,Issuer_363,SPOT,89241.46111077271,2,Bigger_Portfolio
nqhzrqzukv,Risk_Equity,Issuer_363,REPO,14351.560078719353,2,Bigger_Portfolio
enbfcdoqvz,Risk_Equity,Issuer_364,SPOT,-76638.11721568218,2,Bigger_Portfolio
enbfcdoqvz,Risk_Equity,Issuer_364,REPO,-26668.674338415054,2,Bigger_Portfolio
rxphtabbrm,Risk_Equity,Issuer_365,SPOT,-27896.88978922293,2,Bigger_Portfolio
rxphtabbrm,Risk_Equity,Issuer_365,REPO,77012.00622980008,2,Bigger_Portfolio
jnrbiwoltl,Risk_Equity,Issuer_366,SPOT,-34738.88151163946,2,Bigger_Portfolio
jnrbiwoltl,Risk_Equity,Issuer_366,REPO,61793.68703997207,2,Bigger_Portfolio
ejhkuudgcv,Risk_Equity,Issuer_367,SPOT,53767.37915555458,2,Bigger_Portfolio
ukjrdqyzqe,Risk_Equity,Issuer_368,SPOT,-92001.04200753619,2,Bigger_Portfolio
ukjrdqyzqe,Risk_Equity,Issuer_368,REPO,89909.23148413331,2,Bigger_Portfolio
bkpactlqdr,Risk_Equity,Issuer_369,SPOT,-77129.73013885299,2,Bigger_Portfolio
bkpactlqdr,Risk_Equity,Issuer_369,REPO,23412.69520214421,2,Bigger_Portfolio
poppkktlwb,Risk_Equity,Issuer_370,SPOT,62428.423992837335,2,Bigger_Portfolio
tcwzezgskf,Risk_Equity,Issuer_371,SPOT,-10798.002919622188,2,Bigger_Portfolio
tcwzezgskf,Risk_Equity,Issuer_371,REPO,6987.7353633966695,2,Bigger_Portfolio
yrdijkkgys,Risk_Equity,Issuer_372,SPOT,6941.336023897122,2,Bigger_Portfolio
yrdijkkgys,Risk_Equity,Issuer_372,REPO,-88762.46271519002,2,Bigger_Portfolio
exvthxzlla,Risk_Equity,Issuer_373,SPOT,-96767.13028513844,2,Bigger_Portfolio
kdfphhbhom,Risk_Equity,Issuer_374,SPOT,78085.46669647255,2,Bigger_Portfolio
kdfphhbhom,Risk_Equity,Issuer_374,REPO,23786.415546863893,2,Bigger_Portfolio
dyqtvxlhsd,Risk_Equity,Issuer_375,SPOT,-51899.689823055065,2,Bigger_Portfolio
dyqtvxlhsd,Risk_Equity,Issuer_375,REPO,59628.28833764782,2,Bigger_Portfolio
mpbrfhigdm,Risk_Equity,Issuer_376,SPOT,-41991.348994731365,2,Bigger_Portfolio
mpbrfhigdm,Risk_Equity,Issuer_376,REPO,-21379.922530169628,2,Bigger_Portfolio
opousefles,Risk_Equity,Issuer_377,SPOT,-40502.737327675284,2,Bigger_Portfolio
opousefles,Risk_Equity,Issuer_377,REPO,77041.38802676389,2,Bigger_Portfolio
uqrpxvraea,Risk_Equity,Issuer_378,SPOT,16871.065656326435,2,Bigger_Portfolio
dwwavdgsqh,Risk_Equity,Issuer_379,SPOT,74662.21758450063,2,Bigger_Portfolio
efoqztinif,Risk_Equity,Issuer_380,SPOT,-76123.77574644386,2,Bigger_Portfolio
kvzolmjlpw,Risk_Equity,Issuer_381,SPOT,5553.7407913015795,2,Bigger_Portfolio
zwsukgvipo,Risk_Equity,Issuer_382,SPOT,-94873.0643118762,2,Bigger_Portfolio
yabjqxdljl,Risk_Equity,Issuer_383,SPOT,-80479.8650407758,2,Bigger_Portfolio
yabjqxdljl,Risk_Equity,Issuer_383,REPO,87642.41422519722,2,Bigger_Portfolio
qlshzqziqo,Risk_Equity,Issuer_384,SPOT,-54299.23657719868,2,Bigger_Portfolio
qlshzqziqo,Risk_Equity,Issuer_384,REPO,53473.50583916551,2,Bigger_Portfolio
geipwocqnn,Risk_Equity,Issuer_385,SPOT,774.7706438033783,2,Bigger_Portfolio
cuyorpvsva,Risk_Equity,Issuer_386,SPOT,-61704.84017370481,2,Bigger_Portfolio
ugjttpdcvi,Risk_Equity,Issuer_387,SPOT,-61487.05504893378,2,Bigger_Portfolio
onnyccqzcb,Risk_Equity,Issuer_388,SPOT,-66823.40032493838,2,Bigger_Portfolio
efpojhlmfv,Risk_Equity,Issuer_389,SPOT,-17709.210779100238,2,Bigger_Portfolio
efpojhlmfv,Risk_Equity,Issuer_389,REPO,31948.86693632061,2,Bigger_Portfolio
vdcojvtclv,Risk_Equity,Issuer_390,SPOT,-27104.054452187866,2,Bigger_Portfolio
vdcojvtclv,Risk_Equity,Issuer_390,REPO,72858.60717955588,2,Bigger_Portfolio
pmhgnhwjyc,Risk_Equity,Issuer_391,SPOT,21161.40589377329,2,Bigger_Portfolio
wbapwfuysr,Risk_Equity,Issuer_392,SPOT,1560.5378514334006,2,Bigger_Portfolio
ijjqxfmwyh,Risk_Equity,Issuer_393,SPOT,-87711.03317450678,2,Bigger_Portfolio
lzmbcwwsrb,Risk_Equity,Issuer_394,SPOT,2061.078496258604,2,Bigger_Portfolio
lzmbcwwsrb,Risk_Equity,Issuer_394,REPO,-75486.44757800706,2,Bigger_Portfolio
itlenzhoej,Risk_Equity,Issuer_395,SPOT,65776.63843693316,2,Bigger_Portfolio
jxcvtflcdi,Risk_Equity,Issuer_396,SPOT,-64242.039261173064,2,Bigger_Portfolio
wnihibaksl,Risk_Equity,Issuer_397,SPOT,51753.99386812077,2,Bigger_Portfolio
jzusrnkjtd,Risk_Equity,Issuer_398,SPOT,-91733.52840271381,2,Bigger_Portfolio
tfrdodxpvo,Risk_Equity,Issuer_399,SPOT,15850.809594348933,2,Bigger_Portfolio
tfrdodxpvo,Risk_Equity,Issuer_399,REPO,-81373.45769480993,2,Bigger_Portfolio
qaieuqxyfi,Risk_Equity,Issuer_400,SPOT,31840.234064463846,2,Bigger_Portfolio
qaieuqxyfi,Risk_Equity,Issuer_400,REPO,78749.52651090457,2,Bigger_Portfolio
mjhxrunioy,Risk_Equity,Issuer_401,SPOT,2200.0611728856893,2,Bigger_Portfolio
iqryfukkyo,Risk_Equity,Issuer_402,SPOT,51887.90700271618,2,Bigger_Portfolio
fgeoplqoai,Risk_Equity,Issuer_403,SPOT,-12021.491120190825,2,Bigger_Portfolio
fgeoplqoai,Risk_Equity,Issuer_403,REPO,-75991.435873018,2,Bigger_Portfolio
zviqrfzpnc,Risk_Equity,Issuer_404,SPOT,14291.733464094405,2,Bigger_Portfolio
zviqrfzpnc,Risk_Equity,Issuer_404,REPO,17687.258076585767,2,Bigger_Portfolio
nzqymidhzm,Risk_Equity,Issuer_405,SPOT,-95019.70221081607,2,Bigger_Portfolio
nzqymidhzm,Risk_Equity,Issuer_405,REPO,39462.01922201653,2,Bigger_Portfolio
idbbmhxumq,Risk_Equity,Issuer_406,SPOT,107.6472162538994,2,Bigger_Portfolio
bcliwjftzo,Risk_Equity,Issuer_407,SPOT,-77577.04662901122,2,Bigger_Portfolio
bcliwjftzo,Risk_Equity,Issuer_407,REPO,-64723.35494069381,2,Bigger_Portfolio
wbqkumcxea,Risk_Equity,Issuer_408,SPOT,-8224.855728194205,2,Bigger_Portfolio
wbqkumcxea,Risk_Equity,Issuer_408,REPO,-46964.72908503621,2,Bigger_Portfolio
xyvojyntvi,Risk_Equity,Issuer_409,SPOT,56575.018232500704,2,Bigger_Portfolio
xyvojyntvi,Risk_Equity,Issuer_409,REPO,74912.5204699375,2,Bigger_Portfolio
hbsayjrhuu,Risk_Equity,Issuer_410,SPOT,-10526.173752841523,2,Bigger_Portfolio
kgtsrqddzu,Risk_Equity,Issuer_411,SPOT,-29065.05459743852,2,Bigger_Portfolio
cahfrcpazg,Risk_Equity,Issuer_412,SPOT,8535.513185172138,2,Bigger_Portfolio
cahfrcpazg,Risk_Equity,Issuer_412,REPO,-57955.439114635075,2,Bigger_Portfolio
tjtjdhelkf,Risk_Equity,Issuer_413,SPOT,54325.15211384202,2,Bigger_Portfolio
tjtjdhelkf,Risk_Equity,Issuer_413,REPO,-90859.85188254877,2,Bigger_Portfolio
sfbheaaoky,Risk_Equity,Issuer_414,SPOT,-2263.6633783618745,2,Bigger_Portfolio
yffqmmhwrx,Risk_Equity,Issuer_415,SPOT,-59381.74300076324,2,Bigger_Portfolio
yffqmmhwrx,Risk_Equity,Issuer_415,REPO,51016.2894217571,2,Bigger_Portfolio
znnaudmebk,Risk_Equity,Issuer_416,SPOT,58396.233131539804,2,Bigger_Portfolio
znnaudmebk,Risk_Equity,Issuer_416,REPO,-78168.11426934102,2,Bigger_Portfolio
zpwpvswhcu,Risk_Equity,Issuer_417,SPOT,-56501.08413080933,2,Bigger_Portfolio
rombuskmln,Risk_Equity,Issuer_418,SPOT,-45853.2152476383,2,Bigger_Portfolio
rombuskmln,Risk_Equity,Issuer_418,REPO,82695.92643588081,2,Bigger_Portfolio
oiylvikrbv,Risk_Equity,Issuer_419,SPOT,-58865.87220704975,2,Bigger_Portfolio
svugflphyg,Risk_Equity,Issuer_420,SPOT,-24708.90236009829,2,Bigger_Portfolio
svugflphyg,Risk_Equity,Issuer_420,REPO,48301.35773886496,2,Bigger_Portfolio
liocaerdjr,Risk_Equity,Issuer_421,SPOT,-93374.24259383566,2,Bigger_Portfolio
hxxciaakkv,Risk_Equity,Issuer_422,SPOT,-38202.65895477699,2,Bigger_Portfolio
hxxciaakkv,Risk_Equity,Issuer_422,REPO,-77467.00760870862,2,Bigger_Portfolio
jhqzjpyayb,Risk_Equity,Issuer_423,SPOT,-69987.40098346207,2,Bigger_Portfolio
zslcxgpqqt,Risk_Equity,Issuer_424,SPOT,30697.807985194984,2,Bigger_Portfolio
zslcxgpqqt,Risk_Equity,Issuer_424,REPO,-65144.338358328525,2,Bigger_Portfolio
mwjunfipwg,Risk_Equity,Issuer_425,SPOT,49669.674898155936,2,Bigger_Portfolio
mwjunfipwg,Risk_Equity,Issuer_425,REPO,-84699.60582037279,2,Bigger_Portfolio
jmobdumfxu,Risk_Equity,Issuer_426,SPOT,-46290.14637063335,2,Bigger_Portfolio
jmobdumfxu,Risk_Equity,Issuer_426,REPO,-40182.58699494697,2,Bigger_Portfolio
mkoectdaxv,Risk_Equity,Issuer_427,SPOT,3921.052428280542,2,Bigger_Portfolio
mkoectdaxv,Risk_Equity,Issuer_427,REPO,45661.81617258101,2,Bigger_Portfolio
tmnwnjirpn,Risk_Equity,Issuer_428,SPOT,84530.03155895308,2,Bigger_Portfolio
tmnwnjirpn,Risk_Equity,Issuer_428,REPO,52688.86795746061,2,Bigger_Portfolio
vmhypoqhzw,Risk_Equity,Issuer_429,SPOT,-68635.98112407321,2,Bigger_Portfolio
vvgybaspft,Risk_Equity,Issuer_430,SPOT,88767.49453922681,2,Bigger_Portfolio
kabvnrmlks,Risk_Equity,Issuer_431,SPOT,-24232.9704829292,2,Bigger_Portfolio
kabvnrmlks,Risk_Equity,Issuer_431,REPO,-41630.98334976061,2,Bigger_Portfolio
otznozeswf,Risk_Equity,Issuer_432,SPOT,2743.999209800968,2,Bigger_Portfolio
invpkgvdse,Risk_Equity,Issuer_433,SPOT,-10664.798510510038,2,Bigger_Portfolio
invpkgvdse,Risk_Equity,Issuer_433,REPO,-88504.95123418033,2,Bigger_Portfolio
kacwxbmimr,Risk_Equity,Issuer_434,SPOT,-21688.980818997366,2,Bigger_Portfolio
powrqjdcdr,Risk_Equity,Issuer_435,SPOT,50751.91820401998,2,Bigger_Portfolio
ekazofgewb,Risk_Equity,Issuer_436,SPOT,-38521.460480172405,2,Bigger_Portfolio
ekazofgewb,Risk_Equity,Issuer_436,REPO,-16008.760726149716,2,Bigger_Portfolio
jsjwkwshxt,Risk_Equity,Issuer_437,SPOT,87565.43828317046,2,Bigger_Portfolio
jsjwkwshxt,Risk_Equity,Issuer_437,REPO,-96140.54402776614,2,Bigger_Portfolio
btckwihssk,Risk_Equity,Issuer_438,SPOT,-26631.681968505323,2,Bigger_Portfolio
uzevlsclpc,Risk_Equity,Issuer_439,SPOT,24312.306688985293,2,Bigger_Portfolio
ksfgtfuuuo,Risk_Equity,Issuer_440,SPOT,99419.44545015012,2,Bigger_Portfolio
pouczxpmfn,Risk_Equity,Issuer_441,SPOT,60539.28418556912,2,Bigger_Portfolio
rrwxavunur,Risk_Equity,Issuer_442,SPOT,81907.90362337764,2,Bigger_Portfolio
rrwxavunur,Risk_Equity,Issuer_442,REPO,51737.34097310613,2,Bigger_Portfolio
nxlddhqfxj,Risk_Equity,Issuer_443,SPOT,-46298.69719389743,2,Bigger_Portfolio
nxlddhqfxj,Risk_Equity,Issuer_443,REPO,-69944.41503753737,2,Bigger_Portfolio
mqsspegulg,Risk_Equity,Issuer_444,SPOT,72083.9962584301,2,Bigger_Portfolio
rxbnqvemjo,Risk_Equity,Issuer_445,SPOT,-19861.46754370742,2,Bigger_Portfolio
xegjrmploy,Risk_Equity,Issuer_446,SPOT,-17312.278765646057,2,Bigger_Portfolio
xegjrmploy,Risk_Equity,Issuer_446,REPO,-11189.130347988335,2,Bigger_Portfolio
ikvabpyvdb,Risk_Equity,Issuer_447,SPOT,44437.05082417792,2,Bigger_Portfolio
ikvabpyvdb,Risk_Equity,Issuer_447,REPO,68842.62664781198,2,Bigger_Portfolio
nzwqdtzauo,Risk_Equity,Issuer_448,SPOT,53291.55501678056,2,Bigger_Portfolio
nzwqdtzauo,Risk_Equity,Issuer_448,REPO,-46044.529570590195,2,Bigger_Portfolio
mcolkgubtb,Risk_Equity,Issuer_449,SPOT,-86887.92334511352,2,Bigger_Portfolio
mcolkgubtb,Risk_Equity,Issuer_449,REPO,95908.49062213184,2,Bigger_Portfolio
wpylvsqkwo,Risk_Equity,Issuer_450,SPOT,41478.20107261685,2,Bigger_Portfolio
wpylvsqkwo,Risk_Equity,Issuer_450,REPO,5490.023187201064,2,Bigger_Portfolio
vridtwhkrz,Risk_Equity,Issuer_451,SPOT,-39913.50929877866,2,Bigger_Portfolio
vridtwhkrz,Risk_Equity,Issuer_451,REPO,-63326.56659052676,2,Bigger_Portfolio
vgplisdoye,Risk_Equity,Issuer_452,SPOT,-17955.035616369525,2,Bigger_Portfolio
vgplisdoye,Risk_Equity,Issuer_452,REPO,21425.586636632914,2,Bigger_Portfolio
fcaudzvppi,Risk_Equity,Issuer_453,SPOT,18247.439088413368,2,Bigger_Portfolio
fcaudzvppi,Risk_Equity,Issuer_453,REPO,40142.66722994114,2,Bigger_Portfolio
ilanpetdqr,Risk_Equity,Issuer_454,SPOT,-70233.48659588351,2,Bigger_Portfolio
dvqynvqtzq,Risk_Equity,Issuer_455,SPOT,27758.714056678888,2,Bigger_Portfolio
jnvvdrhfmv,Risk_Equity,Issuer_456,SPOT,96914.86974222984,2,Bigger_Portfolio
jnvvdrhfmv,Risk_Equity,Issuer_456,REPO,-37573.01475878898,2,Bigger_Portfolio
honuqgoqlv,Risk_Equity,Issuer_457,SPOT,1602.3508673097967,2,Bigger_Portfolio
fjykqkvrig,Risk_Equity,Issuer_458,SPOT,53992.857170801755,2,Bigger_Portfolio
gxarscqxpf,Risk_Equity,Issuer_459,SPOT,-18673.170140784176,2,Bigger_Portfolio
gxarscqxpf,Risk_Equity,Issuer_459,REPO,92075.3615858542,2,Bigger_Portfolio
wqjahddxjp,Risk_Equity,Issuer_460,SPOT,86625.11341111362,2,Bigger_Portfolio
tjokswdbdy,Risk_Equity,Issuer_461,SPOT,91324.61560327683,2,Bigger_Portfolio
giasgcwhyr,Risk_Equity,Issuer_462,SPOT,-10791.994135249,2,Bigger_Portfolio
giasgcwhyr,Risk_Equity,Issuer_462,REPO,29592.334428150956,2,Bigger_Portfolio
dwkhwomanx,Risk_Equity,Issuer_463,SPOT,55431.70997556106,2,Bigger_Portfolio
niantxtahb,Risk_Equity,Issuer_464,SPOT,-67587.49866299369,2,Bigger_Portfolio
niantxtahb,Risk_Equity,Issuer_464,REPO,438.0360700694291,2,Bigger_Portfolio
tpylnswmzj,Risk_Equity,Issuer_465,SPOT,56651.447495744884,2,Bigger_Portfolio
rsffgwsrfs,Risk_Equity,Issuer_466,SPOT,8115.259221532673,2,Bigger_Portfolio
rsffgwsrfs,Risk_Equity,Issuer_466,REPO,-98214.75229167775,2,Bigger_Portfolio
ibzyadcukw,Risk_Equity,Issuer_467,SPOT,-34916.93479366833,2,Bigger_Portfolio
ibzyadcukw,Risk_Equity,Issuer_467,REPO,-54635.28595270544,2,Bigger_Portfolio
iqcrvblivl,Risk_Equity,Issuer_468,SPOT,79879.09995596387,2,Bigger_Portfolio
vvwqagjitw,Risk_Equity,Issuer_469,SPOT,-71016.93966399411,2,Bigger_Portfolio
wlwfbguyqa,Risk_Equity,Issuer_470,SPOT,-10471.313948107008,2,Bigger_Portfolio
lzamrwqddt,Risk_Equity,Issuer_471,SPOT,-5597.276461540692,2,Bigger_Portfolio
hyqyleetso,Risk_Equity,Issuer_472,SPOT,-59155.503878050404,2,Bigger_Portfolio
hyqyleetso,Risk_Equity,Issuer_472,REPO,-34480.397832410505,2,Bigger_Portfolio
jihmhrfxez,Risk_Equity,Issuer_473,SPOT,-32763.087477323174,2,Bigger_Portfolio
jihmhrfxez,Risk_Equity,Issuer_473,REPO,39670.435446977586,2,Bigger_Portfolio
kioskobnvd,Risk_Equity,Issuer_474,SPOT,-18577.866163572995,2,Bigger_Portfolio
dxlkdvcght,Risk_Equity,Issuer_475,SPOT,-3877.775718118166,2,Bigger_Portfolio
dxlkdvcght,Risk_Equity,Issuer_475,REPO,80592.6946492063,2,Bigger_Portfolio
mdrkutveos,Risk_Equity,Issuer_476,SPOT,20970.061788353883,2,Bigger_Portfolio
mdrkutveos,Risk_Equity,Issuer_476,REPO,43154.55385122032,2,Bigger_Portfolio
yztxknjuhe,Risk_Equity,Issuer_477,SPOT,59461.472614492784,2,Bigger_Portfolio
vembepqsxp,Risk_Equity,Issuer_478,SPOT,96212.66024263587,2,Bigger_Portfolio
pwabmhlrvj,Risk_Equity,Issuer_479,SPOT,-31104.849130598028,2,Bigger_Portfolio
pnytwrcwlo,Risk_Equity,Issuer_480,SPOT,29352.471715502368,2,Bigger_Portfolio
knasolfbgv,Risk_Equity,Issuer_481,SPOT,10021.172808163014,2,Bigger_Portfolio
knasolfbgv,Risk_Equity,Issuer_481,REPO,69331.06602551465,2,Bigger_Portfolio
pnkfprlmfn,Risk_Equity,Issuer_482,SPOT,-25826.700999047796,2,Bigger_Portfolio
nquoileqir,Risk_Equity,Issuer_483,SPOT,38920.54190400174,2,Bigger_Portfolio
nquoileqir,Risk_Equity,Issuer_483,REPO,-33364.11920464986,2,Bigger_Portfolio
vlblzvzyoz,Risk_Equity,Issuer_484,SPOT,18543.53863150464,2,Bigger_Portfolio
zkpwpjtqxo,Risk_Equity,Issuer_485,SPOT,67946.09703167336,2,Bigger_Portfolio
veabcragja,Risk_Equity,Issuer_486,SPOT,-41467.73773104346,2,Bigger_Portfolio
veabcragja,Risk_Equity,Issuer_486,REPO,-24205.129643459193,2,Bigger_Portfolio
darbgerood,Risk_Equity,Issuer_487,SPOT,49173.31311834993,2,Bigger_Portfolio
darbgerood,Risk_Equity,Issuer_487,REPO,91036.7740730413,2,Bigger_Portfolio
hmtovlryym,Risk_Equity,Issuer_488,SPOT,42509.94437284893,2,Bigger_Portfolio
zxndpqjcaz,Risk_Equity,Issuer_489,SPOT,-14144.866693292804,2,Bigger_Portfolio
ojwvurolbj,Risk_Equity,Issuer_490,SPOT,-24655.140573379525,2,Bigger_Portfolio
ykdwklskrt,Risk_Equity,Issuer_491,SPOT,96534.4485626246,2,Bigger_Portfolio
ykdwklskrt,Risk_Equity,Issuer_491,REPO,-95296.86481355249,2,Bigger_Portfolio
nkooowktvq,Risk_Equity,Issuer_492,SPOT,-57384.20977582527,2,Bigger_Portfolio
wazjcrhgin,Risk_Equity,Issuer_493,SPOT,17791.903096206966,2,Bigger_Portfolio
wazjcrhgin,Risk_Equity,Issuer_493,REPO,-46324.17712594421,2,Bigger_Portfolio
stzgkbttdv,Risk_Equity,Issuer_494,SPOT,56600.09958326857,2,Bigger_Portfolio
stzgkbttdv,Risk_Equity,Issuer_494,REPO,-51932.025652350945,2,Bigger_Portfolio
zhsrckjyul,Risk_Equity,Issuer_495,SPOT,-76833.26103162878,2,Bigger_Portfolio
zhsrckjyul,Risk_Equity,Issuer_495,REPO,9250.413913958662,2,Bigger_Portfolio
lfduvanmko,Risk_Equity,Issuer_496,SPOT,-97829.78853496695,2,Bigger_Portfolio
lfduvanmko,Risk_Equity,Issuer_496,REPO,-50075.79810122098,2,Bigger_Portfolio
zrexurafdx,Risk_Equity,Issuer_497,SPOT,-87084.97243109405,2,Bigger_Portfolio
zrexurafdx,Risk_Equity,Issuer_497,REPO,68363.97889192941,2,Bigger_Portfolio
edipcwdarj,Risk_Equity,Issuer_498,SPOT,53367.30250940786,2,Bigger_Portfolio
edipcwdarj,Risk_Equity,Issuer_498,REPO,-47323.47862107944,2,Bigger_Portfolio
rcspohcpml,Risk_Equity,Issuer_499,SPOT,-39230.40259911845,2,Bigger_Portfolio
fzwlggxibv,Risk_Equity,Issuer_500,SPOT,34215.95830087116,2,Bigger_Portfolio
dwujebvcuv,Risk_Equity,Issuer_501,SPOT,-22536.35900076969,2,Bigger_Portfolio
jphhkejxya,Risk_Equity,Issuer_502,SPOT,46850.720386486355,2,Bigger_Portfolio
jkjcgylwnm,Risk_Equity,Issuer_503,SPOT,-80812.98263561237,2,Bigger_Portfolio
jkjcgylwnm,Risk_Equity,Issuer_503,REPO,92085.66636811732,2,Bigger_Portfolio
pszfuysfbd,Risk_Equity,Issuer_504,SPOT,-77009.17446381872,2,Bigger_Portfolio
pszfuysfbd,Risk_Equity,Issuer_504,REPO,79616.82754344688,2,Bigger_Portfolio
jcfzqggbjo,Risk_Equity,Issuer_505,SPOT,67115.473351914,2,Bigger_Portfolio
fplbbrhqds,Risk_Equity,Issuer_506,SPOT,4111.701692306393,2,Bigger_Portfolio
fplbbrhqds,Risk_Equity,Issuer_506,REPO,48880.78411550302,2,Bigger_Portfolio
azfoobhnzb,Risk_Equity,Issuer_507,SPOT,72329.94485296635,2,Bigger_Portfolio
lhzmnpejpj,Risk_Equity,Issuer_508,SPOT,-4883.962221613227,2,Bigger_Portfolio
orthdpxlzj,Risk_Equity,Issuer_509,SPOT,-69385.45328572954,2,Bigger_Portfolio
iriyimoclv,Risk_Equity,Issuer_510,SPOT,-42554.302320108836,2,Bigger_Portfolio
iriyimoclv,Risk_Equity,Issuer_510,REPO,89178.08041552895,2,Bigger_Portfolio
kktbqdxprv,Risk_Equity,Issuer_511,SPOT,-60527.3705409628,2,Bigger_Portfolio
oulqvzbnzq,Risk_Equity,Issuer_512,SPOT,90737.31723468797,2,Bigger_Portfolio
oulqvzbnzq,Risk_Equity,Issuer_512,REPO,5618.594879009659,2,Bigger_Portfolio
cawqybfcck,Risk_Equity,Issuer_513,SPOT,-40766.84783796134,2,Bigger_Portfolio
cawqybfcck,Risk_Equity,Issuer_513,REPO,-73057.47659557984,2,Bigger_Portfolio
gnzcnhfqyh,Risk_Equity,Issuer_514,SPOT,-22787.847443961426,2,Bigger_Portfolio
ohwyyhlqnr,Risk_Equity,Issuer_515,SPOT,-98939.09683797989,2,Bigger_Portfolio
tcuiecsqtn,Risk_Equity,Issuer_516,SPOT,-49609.66019060746,2,Bigger_Portfolio
