AsOfDate,TimePoint,SurvivalProbabilityId,SurvivalProbability
2020-09-07,9,HSBC Holdings plc,0.9999560008219914
2020-09-07,10,HSBC Holdings plc,0.9999520009979882
2020-09-07,11,HSBC Holdings plc,0.9999340018619702
2020-09-07,12,HSBC Holdings plc,0.9999190028519424
2020-09-07,13,HSBC Holdings plc,0.9999040040668995
2020-09-07,14,HSBC Holdings plc,0.9998770066587896
2020-09-07,15,HSBC Holdings plc,0.9998720072737564
2020-09-07,16,HSBC Holdings plc,0.9998490102175891
2020-09-07,17,HSBC Holdings plc,0.9998280133883745
2020-09-07,18,HSBC Holdings plc,0.9997980185479728
2020-09-07,19,HSBC Holdings plc,0.9997810219816575
2020-09-07,20,HSBC Holdings plc,0.9997410307407784
2020-09-07,21,HSBC Holdings plc,0.9996990416174872
2020-09-07,22,HSBC Holdings plc,0.9996660515491138
2020-09-07,23,HSBC Holdings plc,0.9996580542207014
2020-09-07,24,HSBC Holdings plc,0.9996270648210206
2020-09-07,25,HSBC Holdings plc,0.9995850804842981
2020-09-07,26,HSBC Holdings plc,0.9995760842185738
2020-09-07,28,HSBC Holdings plc,0.9995730854903212
2020-09-07,36,HSBC Holdings plc,0.9995670880518083
2020-09-07,43,HSBC Holdings plc,0.9995361014720787
2020-09-07,50,HSBC Holdings plc,0.9994981191002228
2020-09-07,57,HSBC Holdings plc,0.9994491436923869
2020-09-07,66,HSBC Holdings plc,0.9994111646249266
2020-09-07,73,HSBC Holdings plc,0.999306226452641
2020-09-07,80,HSBC Holdings plc,0.9992832424094326
2020-09-07,87,HSBC Holdings plc,0.9991513370214345
2020-09-07,96,HSBC Holdings plc,0.9990614134011027
2020-09-07,128,HSBC Holdings plc,0.9989904800407512
2020-09-07,159,HSBC Holdings plc,0.9989565143644299
2020-09-07,191,HSBC Holdings plc,0.9988406354087637
2020-09-07,223,HSBC Holdings plc,0.99866084409439
2020-09-07,254,HSBC Holdings plc,0.9983942016490168
2020-09-07,286,HSBC Holdings plc,0.9983702401881772
2020-09-07,318,HSBC Holdings plc,0.9981176525174097
2020-09-07,349,HSBC Holdings plc,0.9980368049875559
2020-09-07,381,HSBC Holdings plc,0.9976675313697104
2020-09-07,412,HSBC Holdings plc,0.9974380678374953
2020-09-07,444,HSBC Holdings plc,0.9969004487189309
2020-09-07,478,HSBC Holdings plc,0.9966362701000203
2020-09-07,509,HSBC Holdings plc,0.9963602018532026
2020-09-07,541,HSBC Holdings plc,0.9954744376337552
2020-09-07,574,HSBC Holdings plc,0.994523759545815
2020-09-07,605,HSBC Holdings plc,0.9944451921688109
2020-09-07,637,HSBC Holdings plc,0.9941130474746265
2020-09-07,671,HSBC Holdings plc,0.9932431985580862
2020-09-07,702,HSBC Holdings plc,0.9928111377667134
2020-09-07,734,HSBC Holdings plc,0.9923713224326828
2020-09-07,767,HSBC Holdings plc,0.9922244514769628
2020-09-07,858,HSBC Holdings plc,0.9919347219371315
2020-09-07,950,HSBC Holdings plc,0.991215569263727
2020-09-07,1041,HSBC Holdings plc,0.991001466700766
2020-09-07,1132,HSBC Holdings plc,0.9897329848233891
2020-09-07,1223,HSBC Holdings plc,0.988080130738734
2020-09-07,1315,HSBC Holdings plc,0.9861701718460161
2020-09-07,1406,HSBC Holdings plc,0.985171181461936
2020-09-07,1498,HSBC Holdings plc,0.9840510418286138
2020-09-07,1589,HSBC Holdings plc,0.9830886399097054
2020-09-07,1680,HSBC Holdings plc,0.9801295431035772
2020-09-07,1772,HSBC Holdings plc,0.9770391946541717
2020-09-07,1863,HSBC Holdings plc,0.9751290830286228
2020-09-07,2046,HSBC Holdings plc,0.9734616122966437
2020-09-07,2228,HSBC Holdings plc,0.9710581355758833
2020-09-07,2411,HSBC Holdings plc,0.9693733497106591
2020-09-07,2593,HSBC Holdings plc,0.9648541311543081
2020-09-07,2786,HSBC Holdings plc,0.9631868632156735
2020-09-07,2978,HSBC Holdings plc,0.9578739244781758
2020-09-07,3171,HSBC Holdings plc,0.9527876139391966
2020-09-07,3364,HSBC Holdings plc,0.9468860474584573
2020-09-07,3556,HSBC Holdings plc,0.9434090818921897
2020-09-07,3749,HSBC Holdings plc,0.9397033710185172
2020-09-07,3931,HSBC Holdings plc,0.9358176975793556
2020-09-07,4114,HSBC Holdings plc,0.9320744267890382
2020-09-07,4479,HSBC Holdings plc,0.9289948528829272
2020-09-07,4845,HSBC Holdings plc,0.9209785562974003
2020-09-07,5210,HSBC Holdings plc,0.913842814443208
2020-09-07,5575,HSBC Holdings plc,0.9094965780177162
2020-09-07,5940,HSBC Holdings plc,0.9048190371169711
2020-09-07,6305,HSBC Holdings plc,0.8948135482045316
2020-09-07,6671,HSBC Holdings plc,0.8894375084069188
2020-09-07,7036,HSBC Holdings plc,0.8784218248652992
2020-09-07,7218,HSBC Holdings plc,0.874106138439736
2020-09-07,7401,HSBC Holdings plc,0.8658956594813715
2020-09-07,7593,HSBC Holdings plc,0.8558339519181979
2020-09-07,7968,HSBC Holdings plc,0.8541342656896884
2020-09-07,8342,HSBC Holdings plc,0.8439350484230878
2020-09-07,8717,HSBC Holdings plc,0.8316321632871759
2020-09-07,9092,HSBC Holdings plc,0.8216226385698515
2020-09-07,9467,HSBC Holdings plc,0.813853374899535
2020-09-07,9842,HSBC Holdings plc,0.8009790283619993
2020-09-07,10216,HSBC Holdings plc,0.8004960380078969
2020-09-07,10591,HSBC Holdings plc,0.7957555004708142
2020-09-07,10966,HSBC Holdings plc,0.7793677116941183
2020-09-07,14600,HSBC Holdings plc,0.763308839994661
2020-09-07,18250,HSBC Holdings plc,0.751314204882985
2020-09-07,0,Total System Services,1.0
2020-09-07,1,Total System Services,0.999998
2020-09-07,2,Total System Services,0.9999950000060001
2020-09-07,3,Total System Services,0.9999920000210001
2020-09-07,4,Total System Services,0.9999850000769999
2020-09-07,5,Total System Services,0.9999780001819993
2020-09-07,6,Total System Services,0.9999710003359981
2020-09-07,7,Total System Services,0.999965000509996
2020-09-07,8,Total System Services,0.9999520009649894
2020-09-07,9,Total System Services,0.9999440013489816
2020-09-07,10,Total System Services,0.9999390016289749
2020-09-07,11,Total System Services,0.9999210027269455
2020-09-07,12,Total System Services,0.9999130033589237
2020-09-07,13,Total System Services,0.9999100036199137
2020-09-07,14,Total System Services,0.9998910053298449
2020-09-07,15,Total System Services,0.999861008599685
2020-09-07,16,Total System Services,0.9998290130474098
2020-09-07,17,Total System Services,0.9998170150992532
2020-09-07,18,Total System Services,0.9998050172950721
2020-09-07,19,Total System Services,0.9997730235345187
2020-09-07,20,Total System Services,0.9997350321596243
2020-09-07,21,Total System Services,0.9996950427583379
2020-09-07,22,Total System Services,0.9996730494673971
2020-09-07,23,Total System Services,0.9996700504482487
2020-09-07,24,Total System Services,0.9996430593568867
2020-09-07,25,Total System Services,0.999641060070768
2020-09-07,26,Total System Services,0.9996220668906267
2020-09-07,28,Total System Services,0.999600075205155
2020-09-07,36,Total System Services,0.9995540936016956
2020-09-07,43,Total System Services,0.9995361016280108
2020-09-07,50,Total System Services,0.9994491419871692
2020-09-07,57,Total System Services,0.9993981700809278
2020-09-07,66,Total System Services,0.999288236282219
2020-09-07,73,Total System Services,0.9991913053232996
2020-09-07,80,Total System Services,0.9990724015579662
2020-09-07,87,Total System Services,0.9990304405171008
2020-09-07,96,Total System Services,0.999007462816969
2020-09-07,128,Total System Services,0.9988166523915708
2020-09-07,159,Total System Services,0.9986658310770598
2020-09-07,191,Total System Services,0.9986089071246884
2020-09-07,223,Total System Services,0.9985210295408615
2020-09-07,254,Total System Services,0.9984401493374687
2020-09-07,286,Total System Services,0.997934938621904
2020-09-07,318,Total System Services,0.9974289856080226
2020-09-07,349,Total System Services,0.996944235121017
2020-09-07,381,Total System Services,0.996449750780397
2020-09-07,412,Total System Services,0.9962424892322347
2020-09-07,444,Total System Services,0.995840007266585
2020-09-07,478,Total System Services,0.9953878959032859
2020-09-07,509,Total System Services,0.9952734262952571
2020-09-07,541,Total System Services,0.9950325701260936
2020-09-07,574,Total System Services,0.994664408075147
2020-09-07,605,Total System Services,0.994546043010586
2020-09-07,637,Total System Services,0.9941104318437474
2020-09-07,671,Total System Services,0.9938788041131278
2020-09-07,702,Total System Services,0.9933431034377108
2020-09-07,734,Total System Services,0.9928583520032331
2020-09-07,767,Total System Services,0.9927620447430888
2020-09-07,858,Total System Services,0.9923351570638492
2020-09-07,950,Total System Services,0.9923063793442944
2020-09-07,1041,Total System Services,0.9915839803001318
2020-09-07,1132,Total System Services,0.9899072117894443
2020-09-07,1223,Total System Services,0.9884055225491597
2020-09-07,1315,Total System Services,0.9864484796145124
2020-09-07,1406,Total System Services,0.9847143031873502
2020-09-07,1498,Total System Services,0.984145138320108
2020-09-07,1589,Total System Services,0.9821433871087648
2020-09-07,1680,Total System Services,0.9802665110959999
2020-09-07,1772,Total System Services,0.9788902169144211
2020-09-07,1863,Total System Services,0.9783547639657689
2020-09-07,2046,Total System Services,0.9756828771053784
2020-09-07,2228,Total System Services,0.9752213791045075
2020-09-07,2411,Total System Services,0.9719495113776118
2020-09-07,2593,Total System Services,0.9679645183809636
2020-09-07,2786,Total System Services,0.9662841319770543
2020-09-07,2978,Total System Services,0.9617194057375947
2020-09-07,3171,Total System Services,0.9603104868081892
2020-09-07,3364,Total System Services,0.9578885837604589
2020-09-07,3556,Total System Services,0.9537687049617053
2020-09-07,3749,Total System Services,0.9506288983849713
2020-09-07,3931,Total System Services,0.9502610050012964
2020-09-07,4114,Total System Services,0.9476373343664878
2020-09-07,4479,Total System Services,0.9443206036962051
2020-09-07,4845,Total System Services,0.9364260834493048
2020-09-07,5210,Total System Services,0.9324790475075659
2020-09-07,5575,Total System Services,0.9293123486622303
2020-09-07,5940,Total System Services,0.9291385672530305
2020-09-07,6305,Total System Services,0.9198416067490967
2020-09-07,6671,Total System Services,0.9160003481993124
2020-09-07,7036,Total System Services,0.9121577267386164
2020-09-07,7218,Total System Services,0.9015265284334778
2020-09-07,7401,Total System Services,0.8970062744199123
2020-09-07,7593,Total System Services,0.8889269389062122
2020-09-07,7968,Total System Services,0.8858494738437189
2020-09-07,8342,Total System Services,0.8786076543950465
2020-09-07,8717,Total System Services,0.8736364922864793
2020-09-07,9092,Total System Services,0.8667461212718158
2020-09-07,9467,Total System Services,0.8627651563368144
2020-09-07,9842,Total System Services,0.8489695414869888
2020-09-07,10216,Total System Services,0.8336473392022317
2020-09-07,10591,Total System Services,0.8276884280216141
2020-09-07,10966,Total System Services,0.8210437453214566
2020-09-07,14600,Total System Services,0.8206906965109684
2020-09-07,18250,Total System Services,0.8129679970568002
2020-09-07,0,Reed Elsevier PLC,1.0
2020-09-07,1,Reed Elsevier PLC,0.999999
2020-09-07,2,Reed Elsevier PLC,0.999996000003
2020-09-07,3,Reed Elsevier PLC,0.999995000007
2020-09-07,4,Reed Elsevier PLC,0.999988000042
2020-09-07,5,Reed Elsevier PLC,0.9999790001499995
2020-09-07,6,Reed Elsevier PLC,0.9999700003389982
2020-09-07,7,Reed Elsevier PLC,0.9999580006989941
2020-09-07,8,Reed Elsevier PLC,0.9999440012869844
2020-09-07,9,Reed Elsevier PLC,0.9999390015669779
2020-09-07,10,Reed Elsevier PLC,0.9999190027869466
2020-09-07,11,Reed Elsevier PLC,0.9998980044878881
2020-09-07,12,Reed Elsevier PLC,0.9998800063238072
2020-09-07,13,Reed Elsevier PLC,0.9998610086036871
2020-09-07,14,Reed Elsevier PLC,0.9998380118004891
2020-09-07,15,Reed Elsevier PLC,0.9998150155262178
2020-09-07,16,Reed Elsevier PLC,0.9997920197808606
2020-09-07,17,Reed Elsevier PLC,0.9997900201968211
2020-09-07,18,Reed Elsevier PLC,0.9997570271261546
2020-09-07,19,Reed Elsevier PLC,0.9997320332004764
2020-09-07,20,Reed Elsevier PLC,0.9997210361481113
2020-09-07,21,Reed Elsevier PLC,0.9997040408904967
2020-09-07,22,Reed Elsevier PLC,0.9996850465137197
2020-09-07,23,Reed Elsevier PLC,0.9996570553324173
2020-09-07,24,Reed Elsevier PLC,0.9996520570471407
2020-09-07,25,Reed Elsevier PLC,0.9996440598306844
2020-09-07,26,Reed Elsevier PLC,0.9996130708648295
2020-09-07,28,Reed Elsevier PLC,0.9996040743471917
2020-09-07,36,Reed Elsevier PLC,0.9995970771186713
2020-09-07,43,Reed Elsevier PLC,0.9995281049203502
2020-09-07,50,Reed Elsevier PLC,0.9994711318183698
2020-09-07,57,Reed Elsevier PLC,0.9993781810031107
2020-09-07,66,Reed Elsevier PLC,0.9993322096067845
2020-09-07,73,Reed Elsevier PLC,0.9992272797247758
2020-09-07,80,Reed Elsevier PLC,0.9992022990427827
2020-09-07,87,Reed Elsevier PLC,0.9990664075301129
2020-09-07,96,Reed Elsevier PLC,0.9989055578385005
2020-09-07,128,Reed Elsevier PLC,0.9988586092772821
2020-09-07,159,Reed Elsevier PLC,0.9987617199921822
2020-09-07,191,Reed Elsevier PLC,0.9984960493746643
2020-09-07,223,Reed Elsevier PLC,0.9984471230682449
2020-09-07,254,Reed Elsevier PLC,0.9981925190518626
2020-09-07,286,Reed Elsevier PLC,0.998006855243319
2020-09-07,318,Reed Elsevier PLC,0.9979529628731358
2020-09-07,349,Reed Elsevier PLC,0.997865143012403
2020-09-07,381,Reed Elsevier PLC,0.9974839585277724
2020-09-07,412,Reed Elsevier PLC,0.9974679987844359
2020-09-07,444,Reed Elsevier PLC,0.9967857306732674
2020-09-07,478,Reed Elsevier PLC,0.9966720970999705
2020-09-07,509,Reed Elsevier PLC,0.9964508358944143
2020-09-07,541,Reed Elsevier PLC,0.9957782315801856
2020-09-07,574,Reed Elsevier PLC,0.9950264190153426
2020-09-07,605,Reed Elsevier PLC,0.9945100003038737
2020-09-07,637,Reed Elsevier PLC,0.9939142888136917
2020-09-07,671,Reed Elsevier PLC,0.9929422406392319
2020-09-07,702,Reed Elsevier PLC,0.9928945794116811
2020-09-07,734,Reed Elsevier PLC,0.99201884639264
2020-09-07,767,Reed Elsevier PLC,0.991414706915187
2020-09-07,858,Reed Elsevier PLC,0.9905571331937053
2020-09-07,950,Reed Elsevier PLC,0.9893020973059489
2020-09-07,1041,Reed Elsevier PLC,0.9882039719779393
2020-09-07,1132,Reed Elsevier PLC,0.9864489217237066
2020-09-07,1223,Reed Elsevier PLC,0.9861559463939547
2020-09-07,1315,Reed Elsevier PLC,0.9856322975864195
2020-09-07,1406,Reed Elsevier PLC,0.9840069899276994
2020-09-07,1498,Reed Elsevier PLC,0.9831253196647242
2020-09-07,1589,Reed Elsevier PLC,0.9802172349691559
2020-09-07,1680,Reed Elsevier PLC,0.9773050095640626
2020-09-07,1772,Reed Elsevier PLC,0.97623486057859
2020-09-07,1863,Reed Elsevier PLC,0.9733217757546234
2020-09-07,2046,Reed Elsevier PLC,0.9704300367588564
2020-09-07,2228,Reed Elsevier PLC,0.968842413218719
2020-09-07,2411,Reed Elsevier PLC,0.9658457836346335
2020-09-07,2593,Reed Elsevier PLC,0.9626990580715519
2020-09-07,2786,Reed Elsevier PLC,0.9623755911880398
2020-09-07,2978,Reed Elsevier PLC,0.9572047471365864
2020-09-07,3171,Reed Elsevier PLC,0.9564217536534287
2020-09-07,3364,Reed Elsevier PLC,0.9528552569340552
2020-09-07,3556,Reed Elsevier PLC,0.9514583711273898
2020-09-07,3749,Reed Elsevier PLC,0.9514555167522765
2020-09-07,3931,Reed Elsevier PLC,0.9499617315909754
2020-09-07,4114,Reed Elsevier PLC,0.9431220071235203
2020-09-07,4479,Reed Elsevier PLC,0.9390335732226398
2020-09-07,4845,Reed Elsevier PLC,0.9348389102510544
2020-09-07,5210,Reed Elsevier PLC,0.9336301635400998
2020-09-07,5575,Reed Elsevier PLC,0.9279406213234864
2020-09-07,5940,Reed Elsevier PLC,0.9213234767528287
2020-09-07,6305,Reed Elsevier PLC,0.9169333703861015
2020-09-07,6671,Reed Elsevier PLC,0.9108779424080716
2020-09-07,7036,Reed Elsevier PLC,0.9097174839094437
2020-09-07,7218,Reed Elsevier PLC,0.9087923012283079
2020-09-07,7401,Reed Elsevier PLC,0.8957547668748865
2020-09-07,7593,Reed Elsevier PLC,0.8910825100108671
2020-09-07,7968,Reed Elsevier PLC,0.8871670934618794
2020-09-07,8342,Reed Elsevier PLC,0.8862648445278286
2020-09-07,8717,Reed Elsevier PLC,0.8725002652274669
2020-09-07,9092,Reed Elsevier PLC,0.8598908913943996
2020-09-07,9467,Reed Elsevier PLC,0.8557548162067925
2020-09-07,9842,Reed Elsevier PLC,0.8541091996952268
2020-09-07,10216,Reed Elsevier PLC,0.8384755849040054
2020-09-07,10591,Reed Elsevier PLC,0.8370979695180082
2020-09-07,10966,Reed Elsevier PLC,0.8243615239117917
2020-09-07,14600,Reed Elsevier PLC,0.8149118677631909
2020-09-07,18250,Reed Elsevier PLC,0.8111355661679762
2020-09-07,0,Mitsubishi Electric Co.,1.0
2020-09-07,1,Mitsubishi Electric Co.,0.999999
2020-09-07,2,Mitsubishi Electric Co.,0.999997000002
2020-09-07,3,Mitsubishi Electric Co.,0.9999960000049999
2020-09-07,4,Mitsubishi Electric Co.,0.9999940000129999
2020-09-07,5,Mitsubishi Electric Co.,0.9999900000369998
2020-09-07,6,Mitsubishi Electric Co.,0.9999860000769997
2020-09-07,7,Mitsubishi Electric Co.,0.9999740002449987
2020-09-07,8,Mitsubishi Electric Co.,0.999971000322998
2020-09-07,9,Mitsubishi Electric Co.,0.9999590006709942
2020-09-07,10,Mitsubishi Electric Co.,0.9999510009989888
2020-09-07,11,Mitsubishi Electric Co.,0.9999460012439838
2020-09-07,12,Mitsubishi Electric Co.,0.9999270022699601
2020-09-07,13,Mitsubishi Electric Co.,0.9999170029999374
2020-09-07,14,Mitsubishi Electric Co.,0.9999110034979193
2020-09-07,15,Mitsubishi Electric Co.,0.9998830059898214
2020-09-07,16,Mitsubishi Electric Co.,0.9998720072767555
2020-09-07,17,Mitsubishi Electric Co.,0.9998610086846754
2020-09-07,18,Mitsubishi Electric Co.,0.999859008962658
2020-09-07,19,Mitsubishi Electric Co.,0.9998420113595056
2020-09-07,20,Mitsubishi Electric Co.,0.9998050172050853
2020-09-07,21,Mitsubishi Electric Co.,0.9997990183749821
2020-09-07,22,Mitsubishi Electric Co.,0.9997820217916696
2020-09-07,23,Mitsubishi Electric Co.,0.999742030510798
2020-09-07,24,Mitsubishi Electric Co.,0.9997140377339436
2020-09-07,25,Mitsubishi Electric Co.,0.999686045740887
2020-09-07,26,Mitsubishi Electric Co.,0.9996660520199723
2020-09-07,28,Mitsubishi Electric Co.,0.999659054357608
2020-09-07,36,Mitsubishi Electric Co.,0.99964805810801
2020-09-07,43,Mitsubishi Electric Co.,0.9995840806322912
2020-09-07,50,Mitsubishi Electric Co.,0.9995580914461948
2020-09-07,57,Mitsubishi Electric Co.,0.9995301038196343
2020-09-07,66,Mitsubishi Electric Co.,0.9994341489296675
2020-09-07,73,Mitsubishi Electric Co.,0.9993432004221149
2020-09-07,80,Mitsubishi Electric Co.,0.9992732463980853
2020-09-07,87,Mitsubishi Electric Co.,0.9991383445098216
2020-09-07,96,Mitsubishi Electric Co.,0.9991103686361754
2020-09-07,128,Mitsubishi Electric Co.,0.9991043739739636
2020-09-07,159,Mitsubishi Electric Co.,0.9990724026339964
2020-09-07,191,Mitsubishi Electric Co.,0.9988765844430801
2020-09-07,223,Mitsubishi Electric Co.,0.9987707035251291
2020-09-07,254,Mitsubishi Electric Co.,0.9983362382690957
2020-09-07,286,Mitsubishi Electric Co.,0.9978560385384883
2020-09-07,318,Mitsubishi Electric Co.,0.9974319497221094
2020-09-07,349,Mitsubishi Electric Co.,0.997347168006383
2020-09-07,381,Mitsubishi Electric Co.,0.9971536826557897
2020-09-07,412,Mitsubishi Electric Co.,0.9968046788668602
2020-09-07,444,Mitsubishi Electric Co.,0.9960421232875271
2020-09-07,478,Mitsubishi Electric Co.,0.9955889241214312
2020-09-07,509,Mitsubishi Electric Co.,0.9948920118745462
2020-09-07,541,Mitsubishi Electric Co.,0.9940344149603103
2020-09-07,574,Mitsubishi Electric Co.,0.9933336206977633
2020-09-07,605,Mitsubishi Electric Co.,0.9926601405029303
2020-09-07,637,Mitsubishi Electric Co.,0.992039727915116
2020-09-07,671,Mitsubishi Electric Co.,0.990941539936314
2020-09-07,702,Mitsubishi Electric Co.,0.9899208701501796
2020-09-07,734,Mitsubishi Electric Co.,0.9889844050070176
2020-09-07,767,Mitsubishi Electric Co.,0.9881536581068117
2020-09-07,858,Mitsubishi Electric Co.,0.987352265490087
2020-09-07,950,Mitsubishi Electric Co.,0.9868694502322624
2020-09-07,1041,Mitsubishi Electric Co.,0.9862862103871751
2020-09-07,1132,Mitsubishi Electric Co.,0.9843659111355513
2020-09-07,1223,Mitsubishi Electric Co.,0.9832053437263224
2020-09-07,1315,Mitsubishi Electric Co.,0.9809538034891891
2020-09-07,1406,Mitsubishi Electric Co.,0.9784317712604185
2020-09-07,1498,Mitsubishi Electric Co.,0.9770384844181437
2020-09-07,1589,Mitsubishi Electric Co.,0.9748381937512339
2020-09-07,1680,Mitsubishi Electric Co.,0.9736986079027388
2020-09-07,1772,Mitsubishi Electric Co.,0.9717181049342646
2020-09-07,1863,Mitsubishi Electric Co.,0.9685687665561726
2020-09-07,2046,Mitsubishi Electric Co.,0.9679585682332422
2020-09-07,2228,Mitsubishi Electric Co.,0.9670012572092596
2020-09-07,2411,Mitsubishi Electric Co.,0.9658505257131805
2020-09-07,2593,Mitsubishi Electric Co.,0.9614588033727628
2020-09-07,2786,Mitsubishi Electric Co.,0.9588945927441677
2020-09-07,2978,Mitsubishi Electric Co.,0.9554847635723693
2020-09-07,3171,Mitsubishi Electric Co.,0.9536626541282368
2020-09-07,3364,Mitsubishi Electric Co.,0.951879304965017
2020-09-07,3556,Mitsubishi Electric Co.,0.9460185840843475
2020-09-07,3749,Mitsubishi Electric Co.,0.942537235694917
2020-09-07,3931,Mitsubishi Electric Co.,0.9372100152387693
2020-09-07,4114,Mitsubishi Electric Co.,0.9317217133895311
2020-09-07,4479,Mitsubishi Electric Co.,0.9315977944016504
2020-09-07,4845,Mitsubishi Electric Co.,0.9246695016046853
2020-09-07,5210,Mitsubishi Electric Co.,0.9224789595553837
2020-09-07,5575,Mitsubishi Electric Co.,0.9194753680630714
2020-09-07,5940,Mitsubishi Electric Co.,0.9094282607162462
2020-09-07,6305,Mitsubishi Electric Co.,0.9059251430559672
2020-09-07,6671,Mitsubishi Electric Co.,0.8951854004850387
2020-09-07,7036,Mitsubishi Electric Co.,0.8865719265615717
2020-09-07,7218,Mitsubishi Electric Co.,0.8788312670707625
2020-09-07,7401,Mitsubishi Electric Co.,0.8665320234881072
2020-09-07,7593,Mitsubishi Electric Co.,0.8639133637131262
2020-09-07,7968,Mitsubishi Electric Co.,0.8591151888910635
2020-09-07,8342,Mitsubishi Electric Co.,0.8560670482008781
2020-09-07,8717,Mitsubishi Electric Co.,0.8519767598445742
2020-09-07,9092,Mitsubishi Electric Co.,0.839874429970982
2020-09-07,9467,Mitsubishi Electric Co.,0.8313740608652458
2020-09-07,9842,Mitsubishi Electric Co.,0.8175508043552394
2020-09-07,10216,Mitsubishi Electric Co.,0.8110381946477456
2020-09-07,10591,Mitsubishi Electric Co.,0.8046423474447535
2020-09-07,10966,Mitsubishi Electric Co.,0.7939840549105003
2020-09-07,14600,Mitsubishi Electric Co.,0.7875154668151444
2020-09-07,18250,Mitsubishi Electric Co.,0.7708453394136014
2020-09-07,0,Toyota Industries,1.0
2020-09-07,1,Toyota Industries,0.999999
2020-09-07,2,Toyota Industries,0.999998000001
2020-09-07,3,Toyota Industries,0.9999930000110001
2020-09-07,4,Toyota Industries,0.9999910000250001
2020-09-07,5,Toyota Industries,0.9999900000340001
2020-09-07,6,Toyota Industries,0.9999850000839999
2020-09-07,7,Toyota Industries,0.9999780001889993
2020-09-07,8,Toyota Industries,0.9999740002769985
2020-09-07,9,Toyota Industries,0.9999620005889952
2020-09-07,10,Toyota Industries,0.9999470011589864
2020-09-07,11,Toyota Industries,0.9999360017419737
2020-09-07,12,Toyota Industries,0.9999200027659458
2020-09-07,13,Toyota Industries,0.9999160030859348
2020-09-07,14,Toyota Industries,0.9999030041778947
2020-09-07,15,Toyota Industries,0.9998830061178111
2020-09-07,16,Toyota Industries,0.9998550093936399
2020-09-07,17,Toyota Industries,0.9998330125834333
2020-09-07,18,Toyota Industries,0.999800018094018
2020-09-07,19,Toyota Industries,0.9997810218936741
2020-09-07,20,Toyota Industries,0.999744029995864
2020-09-07,21,Toyota Industries,0.9997070394667542
2020-09-07,22,Toyota Industries,0.9997060397597147
2020-09-07,23,Toyota Industries,0.9996980421113967
2020-09-07,24,Toyota Industries,0.9996550550955858
2020-09-07,25,Toyota Industries,0.9996100706181065
2020-09-07,26,Toyota Industries,0.9995860799764117
2020-09-07,28,Toyota Industries,0.9995680874269721
2020-09-07,36,Toyota Industries,0.9995101124779014
2020-09-07,43,Toyota Industries,0.9994921212958768
2020-09-07,50,Toyota Industries,0.9994061649734454
2020-09-07,57,Toyota Industries,0.9993731845700012
2020-09-07,66,Toyota Industries,0.9993152209252962
2020-09-07,73,Toyota Industries,0.9992582599577036
2020-09-07,80,Toyota Industries,0.9991403474830285
2020-09-07,87,Toyota Industries,0.9990164540799406
2020-09-07,96,Toyota Industries,0.9989075612864459
2020-09-07,128,Toyota Industries,0.9988336421269106
2020-09-07,159,Toyota Industries,0.998639868400338
2020-09-07,191,Toyota Industries,0.9984850792207359
2020-09-07,223,Toyota Industries,0.9983193306975853
2020-09-07,254,Toyota Industries,0.9980537777556198
2020-09-07,286,Toyota Industries,0.9978222292791804
2020-09-07,318,Toyota Industries,0.997745396967526
2020-09-07,349,Toyota Industries,0.9971766820912545
2020-09-07,381,Toyota Industries,0.9970350830023975
2020-09-07,412,Toyota Industries,0.9962922918655607
2020-09-07,444,Toyota Industries,0.9960222966544652
2020-09-07,478,Toyota Industries,0.9951627294124523
2020-09-07,509,Toyota Industries,0.9943865024835107
2020-09-07,541,Toyota Industries,0.9939091969623186
2020-09-07,574,Toyota Industries,0.9936239450227905
2020-09-07,605,Toyota Industries,0.9933109534801083
2020-09-07,637,Toyota Industries,0.9924676324806038
2020-09-07,671,Toyota Industries,0.9916637336982945
2020-09-07,702,Toyota Industries,0.9909685774209721
2020-09-07,734,Toyota Industries,0.9899895004664802
2020-09-07,767,Toyota Industries,0.9890500004305375
2020-09-07,858,Toyota Industries,0.9883744792802434
2020-09-07,950,Toyota Industries,0.988193606750535
2020-09-07,1041,Toyota Industries,0.9880226492565672
2020-09-07,1132,Toyota Industries,0.9869921416333927
2020-09-07,1223,Toyota Industries,0.986070290973107
2020-09-07,1315,Toyota Industries,0.9851611341648299
2020-09-07,1406,Toyota Industries,0.9828854119449092
2020-09-07,1498,Toyota Industries,0.9805697339143671
2020-09-07,1589,Toyota Industries,0.9793842251060646
2020-09-07,1680,Toyota Industries,0.9791021624492341
2020-09-07,1772,Toyota Industries,0.9772173907865193
2020-09-07,1863,Toyota Industries,0.9769594053953515
2020-09-07,2046,Toyota Industries,0.9737149232100336
2020-09-07,2228,Toyota Industries,0.9720586341256533
2020-09-07,2411,Toyota Industries,0.9708581417125082
2020-09-07,2593,Toyota Industries,0.9701562112760501
2020-09-07,2786,Toyota Industries,0.9664948417346944
2020-09-07,2978,Toyota Industries,0.9624384628839338
2020-09-07,3171,Toyota Industries,0.9594972509413605
2020-09-07,3364,Toyota Industries,0.9558741893218059
2020-09-07,3556,Toyota Industries,0.9556256620325823
2020-09-07,3749,Toyota Industries,0.9544416418373239
2020-09-07,3931,Toyota Industries,0.9538976101014767
2020-09-07,4114,Toyota Industries,0.9485185814781145
2020-09-07,4479,Toyota Industries,0.9453220738585333
