CombatID,Season,LocationID,Tickets Sold,Date
28937,3,7,2000,16/4/3003
28938,3,1,1976,16/4/3003
28939,3,18,1753,16/4/3003
28940,3,4,1784,16/4/3003
28941,3,4,1886,16/4/3003
28942,3,1,1879,16/4/3003
28943,3,10,2000,16/4/3003
28944,3,3,1932,16/4/3003
28945,3,18,1860,16/4/3003
28946,3,17,1999,16/4/3003
28947,3,2,1942,16/4/3003
28948,3,2,1912,16/4/3003
28949,3,11,2000,16/4/3003
28950,3,5,2000,16/4/3003
28951,3,21,1789,16/4/3003
28952,3,3,1964,16/4/3003
28953,3,1,1984,16/4/3003
28954,3,21,1663,16/4/3003
28955,3,22,1523,16/4/3003
28956,3,17,1893,16/4/3003
28957,3,7,2000,16/4/3003
28958,3,4,1868,16/4/3003
28959,3,8,1923,16/4/3003
28960,3,5,2000,16/4/3003
28961,3,12,1993,16/4/3003
28962,3,19,1882,16/4/3003
28963,3,7,1975,16/4/3003
28964,3,7,1990,16/4/3003
28965,3,9,1875,16/4/3003
28966,3,20,1621,16/4/3003
28967,3,13,1969,16/4/3003
28968,3,4,1907,16/4/3003
28969,3,16,1864,16/4/3003
28970,3,5,1996,16/4/3003
28971,3,8,1988,16/4/3003
28972,3,18,1866,16/4/3003
28973,3,5,1993,16/4/3003
28974,3,11,2000,16/4/3003
28975,3,11,1959,16/4/3003
28976,3,10,2000,16/4/3003
28977,3,1,1853,16/4/3003
28978,3,4,1889,16/4/3003
28979,3,19,1714,16/4/3003
28980,3,5,1995,16/4/3003
28981,3,5,1989,16/4/3003
28982,3,19,1845,16/4/3003
28983,3,21,1221,16/4/3003
28984,3,23,1696,16/4/3003
28985,3,7,1985,16/4/3003
28986,3,7,1908,16/4/3003
28987,3,7,1969,16/4/3003
28988,3,23,1395,16/4/3003
28989,3,5,1993,16/4/3003
28990,3,13,1950,16/4/3003
28991,3,21,1502,16/4/3003
28992,3,19,1809,16/4/3003
28993,3,22,1337,16/4/3003
28994,3,22,1305,16/4/3003
28995,3,10,2000,16/4/3003
28996,3,8,1996,16/4/3003
28997,3,10,2000,16/4/3003
28998,3,5,1956,16/4/3003
28999,3,8,2000,16/4/3003
29000,3,9,1403,16/4/3003
29001,3,5,1963,17/4/3003
29002,3,6,1862,17/4/3003
29003,3,17,1986,17/4/3003
29004,3,21,1627,17/4/3003
29005,3,5,1957,17/4/3003
29006,3,6,1839,17/4/3003
29007,3,8,1992,17/4/3003
29008,3,18,1711,17/4/3003
29009,3,11,1955,17/4/3003
29010,3,8,2000,17/4/3003
29011,3,22,1711,17/4/3003
29012,3,6,1883,17/4/3003
29013,3,6,1757,17/4/3003
29014,3,3,1950,17/4/3003
29015,3,18,1818,17/4/3003
29016,3,5,1964,17/4/3003
29017,3,12,1940,17/4/3003
29018,3,19,1717,17/4/3003
29019,3,3,1914,17/4/3003
29020,3,6,1709,17/4/3003
29021,3,17,1950,17/4/3003
29022,3,9,1594,17/4/3003
29023,3,12,1904,17/4/3003
29024,3,23,1301,17/4/3003
29025,3,3,1973,17/4/3003
29026,3,22,1547,17/4/3003
29027,3,21,1215,17/4/3003
29028,3,5,1945,17/4/3003
29029,3,11,2000,17/4/3003
29030,3,3,1918,17/4/3003
29031,3,21,1227,17/4/3003
29032,3,17,1981,17/4/3003
29033,3,17,2000,17/4/3003
29034,3,10,1927,17/4/3003
29035,3,17,2000,17/4/3003
29036,3,23,1395,17/4/3003
29037,3,1,1867,17/4/3003
29038,3,9,1508,17/4/3003
29039,3,9,1783,17/4/3003
29040,3,13,2000,17/4/3003
29041,3,4,1856,17/4/3003
29042,3,11,1966,17/4/3003
29043,3,5,2000,17/4/3003
29044,3,21,1516,17/4/3003
29045,3,22,1246,17/4/3003
29046,3,12,1926,17/4/3003
29047,3,5,1966,17/4/3003
29048,3,17,1936,17/4/3003
29049,3,2,1998,17/4/3003
29050,3,12,1985,17/4/3003
29051,3,12,1966,17/4/3003
29052,3,2,1940,17/4/3003
29053,3,5,2000,17/4/3003
29054,3,13,1930,17/4/3003
29055,3,5,2000,17/4/3003
29056,3,13,2000,17/4/3003
29057,3,20,1754,17/4/3003
29058,3,16,1832,17/4/3003
29059,3,7,1935,17/4/3003
29060,3,23,1816,17/4/3003
29061,3,17,2000,17/4/3003
29062,3,16,1904,17/4/3003
29063,3,23,1519,17/4/3003
29064,3,23,1424,17/4/3003
29065,3,5,2000,17/4/3003
29066,3,17,1907,17/4/3003
29067,3,13,1902,17/4/3003
29068,3,11,2000,17/4/3003
29069,3,11,1923,17/4/3003
29070,3,7,1937,17/4/3003
29071,3,23,1520,17/4/3003
29072,3,1,1929,17/4/3003
29073,3,18,1833,17/4/3003
29074,3,22,1643,17/4/3003
29075,3,23,1637,17/4/3003
29076,3,2,2000,17/4/3003
29077,3,20,1788,17/4/3003
29078,3,20,1490,17/4/3003
29079,3,16,1940,17/4/3003
29080,3,5,1995,17/4/3003
29081,3,11,1997,17/4/3003
29082,3,19,1697,17/4/3003
29083,3,13,2000,17/4/3003
29084,3,21,1264,17/4/3003
29085,3,2,2000,17/4/3003
29086,3,5,2000,17/4/3003
29087,3,17,1908,17/4/3003
29088,3,19,1788,17/4/3003
29089,3,11,1933,17/4/3003
29090,3,4,1779,17/4/3003
29091,3,21,1723,17/4/3003
29092,3,5,1993,17/4/3003
29093,3,6,1844,17/4/3003
29094,3,18,1842,17/4/3003
29095,3,9,1428,17/4/3003
29096,3,17,1980,17/4/3003
29097,3,13,1921,17/4/3003
29098,3,21,1540,17/4/3003
29099,3,17,2000,17/4/3003
29100,3,18,1779,17/4/3003
29101,3,19,1793,18/4/3003
29102,3,3,1901,18/4/3003
29103,3,22,1405,18/4/3003
29104,3,5,1969,18/4/3003
29105,3,19,1689,18/4/3003
29106,3,17,1969,18/4/3003
29107,3,17,1927,18/4/3003
29108,3,1,2000,18/4/3003
29109,3,6,1889,18/4/3003
29110,3,10,1969,18/4/3003
29111,3,12,1997,18/4/3003
29112,3,9,1247,18/4/3003
29113,3,11,2000,18/4/3003
29114,3,9,1240,18/4/3003
29115,3,16,1945,18/4/3003
29116,3,17,1935,18/4/3003
29117,3,1,1962,18/4/3003
29118,3,20,1798,18/4/3003
29119,3,17,1921,18/4/3003
29120,3,11,1959,18/4/3003
29121,3,17,1905,18/4/3003
29122,3,1,1903,18/4/3003
29123,3,6,1743,18/4/3003
29124,3,18,1724,18/4/3003
29125,3,7,1976,18/4/3003
29126,3,1,1842,18/4/3003
29127,3,2,2000,18/4/3003
29128,3,12,1943,18/4/3003
29129,3,1,1985,18/4/3003
29130,3,17,1967,18/4/3003
29131,3,10,1914,18/4/3003
29132,3,16,1982,18/4/3003
29133,3,7,1998,18/4/3003
29134,3,9,1807,18/4/3003
29135,3,9,1637,18/4/3003
29136,3,5,2000,18/4/3003
29137,3,5,2000,18/4/3003
29138,3,17,1947,18/4/3003
29139,3,3,1978,18/4/3003
29140,3,9,1239,18/4/3003
29141,3,8,1930,18/4/3003
29142,3,5,1957,18/4/3003
29143,3,18,1869,18/4/3003
29144,3,5,1995,18/4/3003
29145,3,20,1848,18/4/3003
29146,3,20,1709,18/4/3003
29147,3,19,1699,18/4/3003
29148,3,21,1347,18/4/3003
29149,3,16,1999,18/4/3003
29150,3,23,1881,18/4/3003
29151,3,2,1903,18/4/3003
29152,3,20,1578,18/4/3003
29153,3,22,1640,18/4/3003
29154,3,5,2000,18/4/3003
29155,3,21,1385,18/4/3003
29156,3,10,2000,18/4/3003
29157,3,22,1609,18/4/3003
29158,3,11,2000,18/4/3003
29159,3,5,2000,18/4/3003
29160,3,11,2000,18/4/3003
29161,3,11,1982,18/4/3003
29162,3,18,1763,18/4/3003
29163,3,16,1941,18/4/3003
29164,3,23,1502,18/4/3003
29165,3,2,1911,18/4/3003
29166,3,21,1823,18/4/3003
29167,3,3,1914,18/4/3003
29168,3,16,1998,18/4/3003
29169,3,5,2000,18/4/3003
29170,3,13,1976,18/4/3003
29171,3,5,1968,18/4/3003
29172,3,5,1980,18/4/3003
29173,3,4,1804,18/4/3003
29174,3,21,1513,18/4/3003
29175,3,5,2000,18/4/3003
29176,3,16,1805,18/4/3003
29177,3,2,2000,18/4/3003
29178,3,6,1698,18/4/3003
29179,3,3,1927,18/4/3003
29180,3,13,1993,18/4/3003
29181,3,10,1917,18/4/3003
29182,3,22,1550,18/4/3003
29183,3,9,1695,18/4/3003
29184,3,23,1663,18/4/3003
29185,3,3,1916,18/4/3003
29186,3,21,1814,18/4/3003
29187,3,1,1890,18/4/3003
29188,3,18,1784,18/4/3003
29189,3,20,1665,18/4/3003
29190,3,18,1762,18/4/3003
29191,3,5,2000,18/4/3003
29192,3,8,1953,18/4/3003
29193,3,6,1848,18/4/3003
29194,3,23,1629,18/4/3003
29195,3,1,1918,18/4/3003
29196,3,19,1733,18/4/3003
29197,3,16,1975,18/4/3003
29198,3,5,2000,18/4/3003
29199,3,8,1928,18/4/3003
29200,3,7,1983,18/4/3003
29201,3,23,1768,19/4/3003
29202,3,9,1505,19/4/3003
29203,3,22,1513,19/4/3003
29204,3,19,1711,19/4/3003
29205,3,16,1801,19/4/3003
29206,3,22,1475,19/4/3003
29207,3,2,2000,19/4/3003
29208,3,18,1770,19/4/3003
29209,3,7,2000,19/4/3003
29210,3,2,1916,19/4/3003
29211,3,10,1938,19/4/3003
29212,3,22,1372,19/4/3003
29213,3,1,1882,19/4/3003
29214,3,23,1315,19/4/3003
29215,3,8,2000,19/4/3003
29216,3,23,1822,19/4/3003
29217,3,20,1516,19/4/3003
29218,3,17,1889,19/4/3003
29219,3,17,1972,19/4/3003
29220,3,5,1993,19/4/3003
29221,3,16,1886,19/4/3003
29222,3,19,1861,19/4/3003
29223,3,10,1925,19/4/3003
29224,3,10,1916,19/4/3003
29225,3,6,1763,19/4/3003
29226,3,10,2000,19/4/3003
29227,3,11,1936,19/4/3003
29228,3,17,1957,19/4/3003
29229,3,18,1804,19/4/3003
29230,3,13,1989,19/4/3003
29231,3,17,1953,19/4/3003
29232,3,2,2000,19/4/3003
29233,3,2,2000,19/4/3003
29234,3,5,1974,19/4/3003
29235,3,11,1967,19/4/3003
29236,3,2,1955,19/4/3003
29237,3,13,1888,19/4/3003
29238,3,21,1563,19/4/3003
29239,3,5,1998,19/4/3003
29240,3,18,1691,19/4/3003
29241,3,11,1940,19/4/3003
29242,3,4,1703,19/4/3003
29243,3,19,1792,19/4/3003
29244,3,22,1238,19/4/3003
29245,3,17,1954,19/4/3003
29246,3,5,2000,19/4/3003
29247,3,17,1940,19/4/3003
29248,3,5,1963,19/4/3003
29249,3,21,1411,19/4/3003
29250,3,3,1929,19/4/3003
29251,3,18,1737,19/4/3003
29252,3,6,1752,19/4/3003
29253,3,17,1928,19/4/3003
29254,3,18,1708,19/4/3003
29255,3,11,2000,19/4/3003
29256,3,5,2000,19/4/3003
29257,3,13,1915,19/4/3003
29258,3,13,1894,19/4/3003
29259,3,6,1888,19/4/3003
29260,3,18,1830,19/4/3003
29261,3,10,1948,19/4/3003
29262,3,5,2000,19/4/3003
29263,3,16,1853,19/4/3003
29264,3,20,1782,19/4/3003
29265,3,23,1348,19/4/3003
29266,3,17,2000,19/4/3003
29267,3,12,2000,19/4/3003
29268,3,4,1742,19/4/3003
29269,3,11,1954,19/4/3003
29270,3,9,1268,19/4/3003
29271,3,18,1879,19/4/3003
29272,3,4,1788,19/4/3003
29273,3,10,1946,19/4/3003
29274,3,1,1862,19/4/3003
29275,3,11,2000,19/4/3003
29276,3,4,1868,19/4/3003
29277,3,11,1924,19/4/3003
29278,3,3,1954,19/4/3003
29279,3,20,1702,19/4/3003
29280,3,5,2000,19/4/3003
29281,3,4,1828,19/4/3003
29282,3,23,1671,19/4/3003
29283,3,17,1958,19/4/3003
29284,3,11,2000,19/4/3003
29285,3,17,2000,19/4/3003
29286,3,10,1969,19/4/3003
29287,3,5,2000,19/4/3003
29288,3,7,2000,19/4/3003
29289,3,10,1915,19/4/3003
29290,3,16,1816,19/4/3003
29291,3,11,1938,19/4/3003
29292,3,8,2000,19/4/3003
29293,3,6,1804,19/4/3003
29294,3,11,2000,19/4/3003
29295,3,16,1913,19/4/3003
29296,3,22,1434,19/4/3003
29297,3,23,1511,19/4/3003
29298,3,21,1406,19/4/3003
29299,3,17,1906,19/4/3003
29300,3,5,2000,19/4/3003
29301,3,19,1867,20/4/3003
29302,3,18,1750,20/4/3003
29303,3,5,2000,20/4/3003
29304,3,23,1299,20/4/3003
29305,3,6,1872,20/4/3003
29306,3,23,1780,20/4/3003
29307,3,23,1841,20/4/3003
29308,3,6,1798,20/4/3003
29309,3,4,1713,20/4/3003
29310,3,17,1899,20/4/3003
29311,3,22,1273,20/4/3003
29312,3,7,2000,20/4/3003
29313,3,20,1595,20/4/3003
29314,3,22,1497,20/4/3003
29315,3,7,1906,20/4/3003
29316,3,9,1406,20/4/3003
29317,3,22,1324,20/4/3003
29318,3,8,2000,20/4/3003
29319,3,9,1695,20/4/3003
29320,3,1,1995,20/4/3003
29321,3,2,1973,20/4/3003
29322,3,18,1864,20/4/3003
29323,3,6,1765,20/4/3003
29324,3,1,1868,20/4/3003
29325,3,13,1892,20/4/3003
29326,3,22,1628,20/4/3003
29327,3,19,1897,20/4/3003
29328,3,10,1942,20/4/3003
29329,3,21,1824,20/4/3003
29330,3,22,1438,20/4/3003
29331,3,13,1932,20/4/3003
29332,3,16,1957,20/4/3003
29333,3,5,2000,20/4/3003
29334,3,2,1931,20/4/3003
29335,3,23,1833,20/4/3003
29336,3,16,1945,20/4/3003
29337,3,17,2000,20/4/3003
29338,3,7,1891,20/4/3003
29339,3,5,1999,20/4/3003
29340,3,18,1699,20/4/3003
29341,3,12,1965,20/4/3003
29342,3,2,2000,20/4/3003
29343,3,4,1791,20/4/3003
29344,3,17,2000,20/4/3003
29345,3,11,1961,20/4/3003
29346,3,10,1979,20/4/3003
29347,3,5,1948,20/4/3003
29348,3,23,1711,20/4/3003
29349,3,7,1989,20/4/3003
29350,3,5,2000,20/4/3003
29351,3,11,2000,20/4/3003
29352,3,17,1998,20/4/3003
29353,3,12,1985,20/4/3003
29354,3,4,1903,20/4/3003
29355,3,9,1497,20/4/3003
29356,3,10,1979,20/4/3003
29357,3,1,1830,20/4/3003
29358,3,3,1926,20/4/3003
29359,3,11,2000,20/4/3003
29360,3,6,1884,20/4/3003
29361,3,3,1912,20/4/3003
29362,3,17,1982,20/4/3003
29363,3,20,1610,20/4/3003
29364,3,18,1734,20/4/3003
29365,3,10,2000,20/4/3003
29366,3,12,1894,20/4/3003
29367,3,4,1875,20/4/3003
29368,3,5,2000,20/4/3003
29369,3,17,2000,20/4/3003
29370,3,8,2000,20/4/3003
29371,3,20,1673,20/4/3003
29372,3,19,1763,20/4/3003
29373,3,5,1968,20/4/3003
29374,3,5,1989,20/4/3003
29375,3,23,1539,20/4/3003
29376,3,11,2000,20/4/3003
29377,3,18,1794,20/4/3003
29378,3,21,1422,20/4/3003
29379,3,23,1453,20/4/3003
29380,3,13,1900,20/4/3003
29381,3,4,1748,20/4/3003
29382,3,6,1833,20/4/3003
29383,3,9,1638,20/4/3003
29384,3,18,1787,20/4/3003
29385,3,16,1997,20/4/3003
29386,3,17,1906,20/4/3003
29387,3,3,1975,20/4/3003
29388,3,9,1310,20/4/3003
29389,3,18,1751,20/4/3003
29390,3,3,1903,20/4/3003
29391,3,17,1958,20/4/3003
29392,3,13,1915,20/4/3003
29393,3,18,1742,20/4/3003
29394,3,1,1864,20/4/3003
29395,3,2,1975,20/4/3003
29396,3,12,1999,20/4/3003
29397,3,11,1978,20/4/3003
29398,3,7,1963,20/4/3003
29399,3,4,1712,20/4/3003
29400,3,16,1921,20/4/3003
29401,3,3,1970,21/4/3003
29402,3,11,1927,21/4/3003
29403,3,5,1987,21/4/3003
29404,3,13,2000,21/4/3003
29405,3,13,2000,21/4/3003
29406,3,17,1994,21/4/3003
29407,3,22,1225,21/4/3003
29408,3,20,1649,21/4/3003
29409,3,9,1221,21/4/3003
29410,3,23,1833,21/4/3003
29411,3,22,1486,21/4/3003
29412,3,13,1913,21/4/3003
29413,3,4,1712,21/4/3003
29414,3,3,1898,21/4/3003
29415,3,13,1907,21/4/3003
29416,3,8,1965,21/4/3003
29417,3,16,1957,21/4/3003
29418,3,5,2000,21/4/3003
29419,3,22,1526,21/4/3003
29420,3,5,1962,21/4/3003
29421,3,22,1376,21/4/3003
29422,3,7,2000,21/4/3003
29423,3,5,2000,21/4/3003
29424,3,16,1974,21/4/3003
29425,3,3,1978,21/4/3003
29426,3,8,1950,21/4/3003
29427,3,21,1533,21/4/3003
29428,3,21,1284,21/4/3003
29429,3,8,1949,21/4/3003
29430,3,5,2000,21/4/3003
29431,3,18,1858,21/4/3003
29432,3,7,1932,21/4/3003
29433,3,6,1792,21/4/3003
29434,3,17,1919,21/4/3003
29435,3,19,1728,21/4/3003
29436,3,9,1274,21/4/3003
29437,3,2,1944,21/4/3003
29438,3,21,1723,21/4/3003
29439,3,20,1522,21/4/3003
29440,3,21,1351,21/4/3003
29441,3,4,1884,21/4/3003
29442,3,22,1215,21/4/3003
29443,3,11,2000,21/4/3003
29444,3,17,1954,21/4/3003
29445,3,10,1933,21/4/3003
29446,3,10,1905,21/4/3003
29447,3,17,1969,21/4/3003
29448,3,8,2000,21/4/3003
29449,3,13,1979,21/4/3003
29450,3,19,1770,21/4/3003
29451,3,20,1528,21/4/3003
29452,3,5,2000,21/4/3003
29453,3,4,1702,21/4/3003
29454,3,8,2000,21/4/3003
29455,3,19,1826,21/4/3003
29456,3,4,1849,21/4/3003
29457,3,21,1248,21/4/3003
29458,3,4,1896,21/4/3003
29459,3,7,2000,21/4/3003
29460,3,23,1863,21/4/3003
29461,3,17,1901,21/4/3003
29462,3,5,2000,21/4/3003
29463,3,6,1894,21/4/3003
29464,3,3,1925,21/4/3003
29465,3,5,1982,21/4/3003
29466,3,8,1952,21/4/3003
29467,3,7,1950,21/4/3003
29468,3,20,1755,21/4/3003
29469,3,11,1924,21/4/3003
29470,3,9,1794,21/4/3003
29471,3,11,2000,21/4/3003
29472,3,5,1943,21/4/3003
29473,3,4,1838,21/4/3003
29474,3,5,2000,21/4/3003
29475,3,8,2000,21/4/3003
29476,3,5,2000,21/4/3003
29477,3,10,2000,21/4/3003
29478,3,23,1576,21/4/3003
29479,3,5,2000,21/4/3003
29480,3,3,1976,21/4/3003
29481,3,1,1913,21/4/3003
29482,3,21,1356,21/4/3003
29483,3,4,1793,21/4/3003
29484,3,11,1958,21/4/3003
29485,3,16,1840,21/4/3003
29486,3,8,2000,21/4/3003
29487,3,2,2000,21/4/3003
29488,3,12,1976,21/4/3003
29489,3,17,2000,21/4/3003
29490,3,10,1970,21/4/3003
29491,3,20,1793,21/4/3003
29492,3,7,1964,21/4/3003
29493,3,5,1989,21/4/3003
29494,3,9,1710,21/4/3003
29495,3,7,1902,21/4/3003
29496,3,4,1850,21/4/3003
29497,3,19,1737,21/4/3003
29498,3,5,1943,21/4/3003
29499,3,1,1876,21/4/3003
29500,3,17,1975,21/4/3003
29501,3,4,1796,22/4/3003
29502,3,13,1938,22/4/3003
29503,3,9,1824,22/4/3003
29504,3,2,2000,22/4/3003
29505,3,10,2000,22/4/3003
29506,3,2,2000,22/4/3003
29507,3,11,2000,22/4/3003
29508,3,18,1909,22/4/3003
29509,3,23,1277,22/4/3003
29510,3,12,1890,22/4/3003
29511,3,8,2000,22/4/3003
29512,3,16,1965,22/4/3003
29513,3,17,1898,22/4/3003
29514,3,22,1238,22/4/3003
29515,3,9,1744,22/4/3003
29516,3,5,1996,22/4/3003
29517,3,13,1979,22/4/3003
29518,3,20,1716,22/4/3003
29519,3,8,2000,22/4/3003
29520,3,16,1897,22/4/3003
29521,3,13,2000,22/4/3003
29522,3,3,1932,22/4/3003
29523,3,16,1820,22/4/3003
29524,3,9,1828,22/4/3003
29525,3,23,1562,22/4/3003
29526,3,9,1309,22/4/3003
29527,3,8,2000,22/4/3003
29528,3,8,1940,22/4/3003
29529,3,13,1923,22/4/3003
29530,3,5,1986,22/4/3003
29531,3,11,1929,22/4/3003
29532,3,3,1996,22/4/3003
29533,3,10,1904,22/4/3003
29534,3,1,1994,22/4/3003
29535,3,10,1989,22/4/3003
29536,3,1,1845,22/4/3003
29537,3,19,1729,22/4/3003
29538,3,4,1710,22/4/3003
29539,3,1,1830,22/4/3003
29540,3,1,1975,22/4/3003
29541,3,5,2000,22/4/3003
29542,3,11,1974,22/4/3003
29543,3,19,1737,22/4/3003
29544,3,18,1905,22/4/3003
29545,3,2,2000,22/4/3003
29546,3,6,1897,22/4/3003
29547,3,17,1996,22/4/3003
29548,3,4,1732,22/4/3003
29549,3,19,1850,22/4/3003
29550,3,3,1968,22/4/3003
29551,3,17,1969,22/4/3003
29552,3,17,1942,22/4/3003
29553,3,12,1928,22/4/3003
29554,3,21,1234,22/4/3003
29555,3,17,1892,22/4/3003
29556,3,3,1917,22/4/3003
29557,3,7,1973,22/4/3003
29558,3,9,1773,22/4/3003
29559,3,2,2000,22/4/3003
29560,3,22,1466,22/4/3003
29561,3,18,1838,22/4/3003
29562,3,20,1576,22/4/3003
29563,3,17,1998,22/4/3003
29564,3,10,1915,22/4/3003
29565,3,10,1934,22/4/3003
29566,3,5,2000,22/4/3003
29567,3,2,2000,22/4/3003
29568,3,21,1348,22/4/3003
29569,3,21,1731,22/4/3003
29570,3,13,1906,22/4/3003
29571,3,6,1727,22/4/3003
29572,3,5,2000,22/4/3003
29573,3,10,1959,22/4/3003
29574,3,17,1894,22/4/3003
29575,3,5,2000,22/4/3003
29576,3,19,1855,22/4/3003
29577,3,3,1970,22/4/3003
29578,3,9,1437,22/4/3003
29579,3,4,1742,22/4/3003
29580,3,5,1976,22/4/3003
29581,3,3,1905,22/4/3003
29582,3,11,1955,22/4/3003
29583,3,4,1793,22/4/3003
29584,3,5,1994,22/4/3003
29585,3,17,2000,22/4/3003
29586,3,18,1819,22/4/3003
29587,3,5,2000,22/4/3003
29588,3,1,1836,22/4/3003
29589,3,3,1921,22/4/3003
29590,3,17,2000,22/4/3003
29591,3,9,1536,22/4/3003
29592,3,18,1746,22/4/3003
29593,3,7,1967,22/4/3003
29594,3,8,1961,22/4/3003
29595,3,11,1960,22/4/3003
29596,3,5,2000,22/4/3003
29597,3,16,1964,22/4/3003
29598,3,13,1904,22/4/3003
29599,3,22,1776,22/4/3003
29600,3,5,2000,22/4/3003
29601,3,23,1562,23/4/3003
29602,3,7,1928,23/4/3003
29603,3,6,1849,23/4/3003
29604,3,12,2000,23/4/3003
29605,3,12,1961,23/4/3003
29606,3,5,1953,23/4/3003
29607,3,13,1958,23/4/3003
29608,3,4,1722,23/4/3003
29609,3,9,1582,23/4/3003
29610,3,17,2000,23/4/3003
29611,3,10,1906,23/4/3003
29612,3,8,2000,23/4/3003
29613,3,2,1905,23/4/3003
29614,3,5,1982,23/4/3003
29615,3,13,1928,23/4/3003
29616,3,23,1759,23/4/3003
29617,3,10,2000,23/4/3003
29618,3,16,1869,23/4/3003
29619,3,12,1938,23/4/3003
29620,3,23,1719,23/4/3003
29621,3,22,1501,23/4/3003
29622,3,17,1892,23/4/3003
29623,3,8,1947,23/4/3003
29624,3,20,1607,23/4/3003
29625,3,21,1723,23/4/3003
29626,3,13,1966,23/4/3003
29627,3,10,1976,23/4/3003
29628,3,12,1992,23/4/3003
29629,3,5,1992,23/4/3003
29630,3,17,2000,23/4/3003
29631,3,17,1964,23/4/3003
29632,3,17,1982,23/4/3003
29633,3,9,1735,23/4/3003
29634,3,21,1554,23/4/3003
29635,3,6,1750,23/4/3003
29636,3,17,1947,23/4/3003
29637,3,12,1953,23/4/3003
29638,3,3,1977,23/4/3003
29639,3,5,2000,23/4/3003
29640,3,3,1978,23/4/3003
29641,3,8,2000,23/4/3003
29642,3,6,1754,23/4/3003
29643,3,16,1869,23/4/3003
29644,3,13,2000,23/4/3003
29645,3,5,1948,23/4/3003
29646,3,10,1957,23/4/3003
29647,3,16,1975,23/4/3003
29648,3,21,1396,23/4/3003
29649,3,23,1873,23/4/3003
29650,3,19,1818,23/4/3003
29651,3,23,1700,23/4/3003
29652,3,20,1786,23/4/3003
29653,3,10,1933,23/4/3003
29654,3,8,1928,23/4/3003
29655,3,17,1918,23/4/3003
29656,3,9,1389,23/4/3003
29657,3,20,1616,23/4/3003
29658,3,5,2000,23/4/3003
29659,3,22,1789,23/4/3003
29660,3,7,1909,23/4/3003
29661,3,21,1719,23/4/3003
29662,3,13,1888,23/4/3003
29663,3,13,1973,23/4/3003
29664,3,12,1906,23/4/3003
29665,3,4,1879,23/4/3003
29666,3,17,1953,23/4/3003
29667,3,11,1934,23/4/3003
29668,3,10,1955,23/4/3003
29669,3,7,1976,23/4/3003
29670,3,5,1998,23/4/3003
29671,3,17,1984,23/4/3003
29672,3,18,1741,23/4/3003
29673,3,9,1544,23/4/3003
29674,3,20,1769,23/4/3003
29675,3,17,1993,23/4/3003
29676,3,16,1882,23/4/3003
29677,3,18,1703,23/4/3003
29678,3,9,1626,23/4/3003
29679,3,8,1943,23/4/3003
29680,3,1,1824,23/4/3003
29681,3,3,1986,23/4/3003
29682,3,22,1252,23/4/3003
29683,3,16,1887,23/4/3003
29684,3,4,1845,23/4/3003
29685,3,16,1857,23/4/3003
29686,3,4,1736,23/4/3003
29687,3,13,2000,23/4/3003
29688,3,22,1562,23/4/3003
29689,3,4,1802,23/4/3003
29690,3,4,1817,23/4/3003
29691,3,9,1515,23/4/3003
29692,3,17,1957,23/4/3003
29693,3,12,2000,23/4/3003
29694,3,21,1366,23/4/3003
29695,3,16,1952,23/4/3003
29696,3,11,1952,23/4/3003
29697,3,18,1883,23/4/3003
29698,3,19,1733,23/4/3003
29699,3,10,2000,23/4/3003
29700,3,3,1971,23/4/3003
29701,3,10,2000,24/4/3003
29702,3,3,1899,24/4/3003
29703,3,4,1725,24/4/3003
29704,3,16,1806,24/4/3003
29705,3,16,1935,24/4/3003
29706,3,19,1787,24/4/3003
29707,3,9,1739,24/4/3003
29708,3,4,1709,24/4/3003
29709,3,17,1931,24/4/3003
29710,3,20,1851,24/4/3003
29711,3,18,1793,24/4/3003
29712,3,3,1903,24/4/3003
29713,3,23,1820,24/4/3003
29714,3,17,2000,24/4/3003
29715,3,12,1908,24/4/3003
29716,3,5,1985,24/4/3003
29717,3,4,1781,24/4/3003
29718,3,23,1538,24/4/3003
29719,3,12,1952,24/4/3003
29720,3,21,1825,24/4/3003
29721,3,16,1964,24/4/3003
29722,3,7,2000,24/4/3003
29723,3,13,1944,24/4/3003
29724,3,17,1993,24/4/3003
29725,3,11,1925,24/4/3003
29726,3,6,1904,24/4/3003
29727,3,5,2000,24/4/3003
29728,3,13,2000,24/4/3003
29729,3,13,1907,24/4/3003
29730,3,10,1923,24/4/3003
29731,3,20,1677,24/4/3003
29732,3,18,1817,24/4/3003
29733,3,10,1980,24/4/3003
29734,3,18,1804,24/4/3003
29735,3,3,1941,24/4/3003
29736,3,7,2000,24/4/3003
29737,3,21,1511,24/4/3003
29738,3,4,1781,24/4/3003
29739,3,22,1583,24/4/3003
29740,3,16,1964,24/4/3003
29741,3,18,1901,24/4/3003
29742,3,18,1792,24/4/3003
29743,3,11,1961,24/4/3003
29744,3,9,1225,24/4/3003
29745,3,16,1849,24/4/3003
29746,3,6,1826,24/4/3003
29747,3,2,1988,24/4/3003
29748,3,17,2000,24/4/3003
29749,3,23,1884,24/4/3003
29750,3,17,1977,24/4/3003
29751,3,9,1446,24/4/3003
29752,3,7,1894,24/4/3003
29753,3,18,1822,24/4/3003
29754,3,2,1963,24/4/3003
29755,3,7,1917,24/4/3003
29756,3,17,1950,24/4/3003
29757,3,18,1862,24/4/3003
29758,3,18,1825,24/4/3003
